"date","state","percent_positive","unweighted_ili","ILIp"
2022-05-29,"KY",0.91,1.62974,0.00014830634
2022-05-29,"LA",2.46,1.38204,0.00033998184
2022-05-29,"ME",2.77,1.39178,0.00038552306
2022-05-29,"MD",1.16,2.05026,0.00023783016
2022-05-29,"MA",2.64,1.61708,0.00042690912
2022-05-29,"MI",2.84,0.998484,0.000283569456
2022-05-29,"MN",3.32,1.05365,0.0003498118
2022-05-29,"MS",5.75,2.27273,0.00130681975
2022-05-29,"MO",1.11,0.983997,0.000109223667
2022-05-29,"MT",1.76,1.049,0.000184624
2022-05-29,"NE",3.24,2.10038,0.00068052312
2022-05-29,"NV",NA,3.66462,NA
2022-05-29,"NH",NA,0.111483,NA
2022-05-29,"NJ",NA,3.61862,NA
2022-05-29,"NM",4.49,4.03325,0.00181092925
2022-05-29,"NY",2.87,2.16659,0.00062181133
2022-05-29,"NC",NA,1.73039,NA
2022-05-29,"ND",NA,1.13601,NA
2022-05-29,"OH",3.05,2.47723,0.00075555515
2022-05-29,"OK",0.63,0.434323,2.7362349e-05
2022-05-29,"OR",4.37,1.6354,0.0007146698
2022-05-29,"PA",3.35,1.07983,0.00036174305
2022-05-29,"RI",NA,0.812004,NA
2022-05-29,"SC",4.28,2.12741,0.00091053148
2022-05-29,"SD",0,0.641949,0
2022-05-29,"TN",0,2.00601,0
2022-05-29,"TX",2.61,2.53696,0.00066214656
2022-05-29,"UT",NA,2.28357,NA
2022-05-29,"VT",5.23,0.520021,0.000271970983
2022-05-29,"VA",2.44,2.91619,0.00071155036
2022-05-29,"WA",5.29,2.66699,0.00141083771
2022-05-29,"WV",0.49,1.33479,6.540471e-05
2022-05-29,"WI",1.4,0.943443,0.00013208202
2022-05-29,"WY",NA,1.29947,NA
2022-06-05,"AL",2.26,1.30708,0.00029540008
2022-06-05,"AK",NA,1.26251,NA
2022-06-05,"AZ",5.44,1.20053,0.00065308832
2022-06-05,"AR",1.45,0.91269,0.00013234005
2022-06-05,"CA",11.12,2.29064,0.00254719168
2022-06-05,"CO",2.69,2.08006,0.00055953614
2022-06-05,"CT",2.19,1.52718,0.00033445242
2022-06-05,"DE",NA,1.24758,NA
2022-06-05,"FL",11.93,5.53338,0.00660132234
2022-06-05,"GA",3.73,2.34099,0.00087318927
2022-06-05,"HI",3.27,1.96253,0.00064174731
2022-06-05,"ID",2.04,0.799585,0.00016311534
2022-06-05,"IL",1.58,1.87852,0.00029680616
2022-06-05,"IN",0,1.17711,0
2022-06-05,"IA",0.31,0.947261,2.9365091e-05
2022-06-05,"KS",0,1.08805,0
2022-06-05,"KY",0.95,1.3913,0.0001321735
2022-06-05,"LA",2.22,1.21119,0.00026888418
2022-06-05,"ME",0.94,1.33476,0.00012546744
2022-06-05,"MD",1.25,2.21659,0.00027707375
2022-06-05,"MA",1.35,1.33848,0.0001806948
2022-06-05,"MI",1.74,0.915398,0.000159279252
2022-06-05,"MN",2.58,0.836971,0.000215938518
2022-06-05,"MS",5.36,1.7603,0.0009435208
2022-06-05,"MO",0.4,0.960041,3.840164e-05
2022-06-05,"MT",1.45,1.12102,0.0001625479
2022-06-05,"NE",0.55,1.48444,8.16442e-05
2022-06-05,"NV",NA,2.79562,NA
2022-06-05,"NH",NA,0,NA
2022-06-05,"NJ",NA,3.32109,NA
2022-06-05,"NM",2.57,3.69025,0.00094839425
2022-06-05,"NY",1.21,2.09582,0.00025359422
2022-06-05,"NC",NA,1.56788,NA
2022-06-05,"ND",NA,2.0296,NA
2022-06-05,"OH",1.1,2.06595,0.0002272545
2022-06-05,"OK",0.64,0.622785,3.985824e-05
2022-06-05,"OR",2.5,1.45906,0.000364765
2022-06-05,"PA",1.85,0.979933,0.000181287605
2022-06-05,"RI",NA,0.636683,NA
2022-06-05,"SC",2.62,1.74703,0.00045772186
2022-06-05,"SD",0,0.477498,0
2022-06-05,"TN",3.17,1.5621,0.0004951857
2022-06-05,"TX",1.59,2.47614,0.00039370626
2022-06-05,"UT",NA,2.0555,NA
2022-06-05,"VT",2.79,0.656261,0.000183096819
2022-06-05,"VA",1.66,2.56698,0.00042611868
2022-06-05,"WA",4.88,2.2638,0.0011047344
2022-06-05,"WV",0,0.752566,0
2022-06-05,"WI",1.47,0.900723,0.000132406281
2022-06-05,"WY",0,1.16179,0
2022-06-12,"AL",1.67,1.39994,0.00023378998
2022-06-12,"AK",NA,0.269542,NA
2022-06-12,"AZ",3.42,1.14049,0.00039004758
2022-06-12,"AR",0.49,1.01081,4.952969e-05
2022-06-12,"CA",7.47,2.12019,0.00158378193
2022-06-12,"CO",0.66,1.65111,0.00010897326
2022-06-12,"CT",1.72,1.3977,0.0002404044
2022-06-12,"DE",NA,1.03929,NA
2022-06-12,"FL",7.1,4.78214,0.0033953194
2022-06-12,"GA",2.85,2.21822,0.0006321927
2022-06-12,"HI",3.39,2.57177,0.00087183003
2022-06-12,"ID",2.22,0.857449,0.000190353678
2022-06-12,"IL",1.39,1.56824,0.00021798536
2022-06-12,"IN",0.73,1.00971,7.370883e-05
2022-06-12,"IA",0.3,0.959295,2.877885e-05
2022-06-12,"KS",0,1.31794,0
2022-06-12,"KY",0.93,1.13133,0.00010521369
2022-06-12,"LA",1.7,1.21175,0.0002059975
2022-06-12,"ME",2.12,1.02551,0.00021740812
2022-06-12,"MD",0.95,1.89642,0.0001801599
2022-06-12,"MA",0.85,1.20256,0.0001022176
2022-06-12,"MI",1.11,0.76851,8.530461e-05
2022-06-12,"MN",1.73,0.462152,7.9952296e-05
2022-06-12,"MS",3.15,2.75353,0.00086736195
2022-06-12,"MO",0.32,0.962773,3.0808736e-05
2022-06-12,"MT",1.85,0.928662,0.00017180247
2022-06-12,"NE",1.34,1.17202,0.00015705068
2022-06-12,"NV",NA,2.74878,NA
2022-06-12,"NH",NA,0.0863558,NA
2022-06-12,"NJ",NA,3.3983,NA
2022-06-12,"NM",1.3,3.24038,0.0004212494
2022-06-12,"NY",1.01,1.98084,0.00020006484
2022-06-12,"NC",NA,1.37704,NA
2022-06-12,"ND",NA,0.797301,NA
2022-06-12,"OH",0.8,1.87091,0.0001496728
2022-06-12,"OK",0.55,1.86482,0.0001025651
2022-06-12,"OR",2.85,1.47012,0.0004189842
2022-06-12,"PA",2,0.845909,0.0001691818
2022-06-12,"RI",NA,0.717905,NA
2022-06-12,"SC",2.8,1.43848,0.0004027744
2022-06-12,"SD",0,0.454069,0
2022-06-12,"TN",1.43,1.46504,0.00020950072
2022-06-12,"TX",1.48,2.35681,0.00034880788
2022-06-12,"UT",NA,1.79224,NA
2022-06-12,"VT",3.94,0.750469,0.000295684786
2022-06-12,"VA",1.01,2.43907,0.00024634607
2022-06-12,"WA",4.43,2.03223,0.00090027789
2022-06-12,"WV",0.3,0.594732,1.784196e-05
2022-06-12,"WI",1.29,0.72243,9.319347e-05
2022-06-12,"WY",NA,1.07212,NA
2022-06-19,"AL",0.37,1.50326,5.562062e-05
2022-06-19,"AK",NA,0.740569,NA
2022-06-19,"AZ",1.1,1.1119,0.000122309
2022-06-19,"AR",0.28,1.00384,2.810752e-05
2022-06-19,"CA",6.59,2.02374,0.00133364466
2022-06-19,"CO",0.52,1.36147,7.079644e-05
2022-06-19,"CT",1.54,1.48157,0.00022816178
2022-06-19,"DE",NA,0.775113,NA
2022-06-19,"FL",4.32,4.15921,0.00179677872
2022-06-19,"GA",1.66,2.18801,0.00036320966
2022-06-19,"HI",2.83,2.84404,0.00080486332
2022-06-19,"ID",NA,0.896816,NA
2022-06-19,"IL",0.85,1.43728,0.0001221688
2022-06-19,"IN",0.39,1.08063,4.214457e-05
2022-06-19,"IA",0.25,0.870902,2.177255e-05
2022-06-19,"KS",0,0.956823,0
2022-06-19,"KY",0.52,1.16543,6.060236e-05
2022-06-19,"LA",1.63,1.23865,0.00020189995
2022-06-19,"ME",NA,0.912885,NA
2022-06-19,"MD",1.05,1.86396,0.0001957158
2022-06-19,"MA",0.8,1.0713,8.5704e-05
2022-06-19,"MI",0.32,0.672561,2.1521952e-05
2022-06-19,"MN",1.92,0.603832,0.000115935744
2022-06-19,"MS",2,2.0861,0.00041722
2022-06-19,"MO",0.19,0.969197,1.8414743e-05
2022-06-19,"MT",1.48,0.736574,0.000109012952
2022-06-19,"NE",0.67,1.44778,9.700126e-05
2022-06-19,"NV",NA,2.28254,NA
2022-06-19,"NH",NA,0.0946074,NA
2022-06-19,"NJ",NA,3.4569,NA
2022-06-19,"NM",0.62,2.81398,0.00017446676
2022-06-19,"NY",0.59,1.89253,0.00011165927
2022-06-19,"NC",NA,1.30672,NA
2022-06-19,"ND",NA,0.802053,NA
2022-06-19,"OH",0.39,1.79471,6.999369e-05
2022-06-19,"OK",0,1.40326,0
2022-06-19,"OR",2.1,1.52984,0.0003212664
2022-06-19,"PA",0.73,0.771288,5.6304024e-05
2022-06-19,"RI",NA,0.666667,NA
2022-06-19,"SC",1.12,1.31677,0.00014747824
2022-06-19,"SD",0,0.571157,0
2022-06-19,"TN",3.28,1.50446,0.00049346288
2022-06-19,"TX",1.1,2.11761,0.0002329371
2022-06-19,"UT",NA,1.70131,NA
2022-06-19,"VT",0.42,0.494673,2.0776266e-05
2022-06-19,"VA",1.48,2.53358,0.00037496984
2022-06-19,"WA",3.02,2.07125,0.0006255175
2022-06-19,"WV",0.31,0.547508,1.6972748e-05
2022-06-19,"WI",1.17,0.64818,7.583706e-05
2022-06-19,"WY",NA,0.515243,NA
2022-06-26,"AL",0,1.59725,0
2022-06-26,"AK",NA,0,NA
2022-06-26,"AZ",0,1.02673,0
2022-06-26,"AR",0.49,1.16906,5.728394e-05
2022-06-26,"CA",4.85,1.86714,0.0009055629
2022-06-26,"CO",0.28,1.31199,3.673572e-05
2022-06-26,"CT",0.67,1.38061,9.250087e-05
2022-06-26,"DE",NA,0.611943,NA
2022-06-26,"FL",2.9,3.66901,0.0010640129
2022-06-26,"GA",2.28,2.3278,0.0005307384
2022-06-26,"HI",3.49,1.64857,0.00057535093
2022-06-26,"ID",NA,0.758214,NA
2022-06-26,"IL",0.67,1.45907,9.775769e-05
2022-06-26,"IN",0,0.9801,0
2022-06-26,"IA",0.26,0.694444,1.8055544e-05
2022-06-26,"KS",0,0.987543,0
2022-06-26,"KY",0.62,1.24808,7.738096e-05
2022-06-26,"LA",2.07,1.29729,0.00026853903
2022-06-26,"ME",NA,0.758906,NA
2022-06-26,"MD",0,1.76905,0
2022-06-26,"MA",0.26,1.00039,2.601014e-05
2022-06-26,"MI",0.23,0.681614,1.5677122e-05
2022-06-26,"MN",1.04,0.736144,7.6558976e-05
2022-06-26,"MS",6.25,2.67628,0.001672675
2022-06-26,"MO",0.15,0.954756,1.432134e-05
2022-06-26,"MT",0.65,0.86934,5.65071e-05
2022-06-26,"NE",0.52,1.3203,6.86556e-05
2022-06-26,"NV",NA,2.51628,NA
2022-06-26,"NH",NA,0.129199,NA
2022-06-26,"NJ",NA,3.05829,NA
2022-06-26,"NM",0.35,3.03584,0.0001062544
2022-06-26,"NY",0.45,1.7523,7.88535e-05
2022-06-26,"NC",NA,1.17604,NA
2022-06-26,"ND",NA,0.753532,NA
2022-06-26,"OH",0.55,1.74872,9.61796e-05
2022-06-26,"OK",0,1.12767,0
2022-06-26,"OR",1.26,1.18738,0.00014960988
2022-06-26,"PA",0.55,0.730309,4.0166995e-05
2022-06-26,"RI",NA,0.544465,NA
2022-06-26,"SC",1.22,1.17432,0.00014326704
2022-06-26,"SD",0,0.452909,0
2022-06-26,"TN",0,1.45801,0
2022-06-26,"TX",0.92,2.36787,0.00021784404
2022-06-26,"UT",NA,0,NA
2022-06-26,"VT",0.86,0.409696,3.5233856e-05
2022-06-26,"VA",0.46,2.13494,9.820724e-05
2022-06-26,"WA",2.43,1.66066,0.00040354038
2022-06-26,"WV",0.1,0.479252,4.79252e-06
2022-06-26,"WI",0.6,0.681439,4.088634e-05
2022-06-26,"WY",NA,0.736498,NA
2022-07-03,"AL",1.15,1.7191,0.0001976965
2022-07-03,"AK",NA,0.615239,NA
2022-07-03,"AZ",0,1.10491,0
2022-07-03,"AR",0,1.39577,0
2022-07-03,"CA",3.67,1.90386,0.00069871662
2022-07-03,"CO",0.2,1.13636,2.27272e-05
2022-07-03,"CT",0.06,1.20881,7.25286e-06
2022-07-03,"DE",NA,0.704561,NA
2022-07-03,"FL",2.8,3.48806,0.0009766568
2022-07-03,"GA",1.46,2.50887,0.00036629502
2022-07-03,"HI",4.45,2.03118,0.0009038751
2022-07-03,"ID",NA,0.949167,NA
2022-07-03,"IL",0,1.46666,0
2022-07-03,"IN",0,1.0149,0
2022-07-03,"IA",0.39,0.923077,3.6000003e-05
2022-07-03,"KS",0,1.1839,0
2022-07-03,"KY",0.36,1.24126,4.468536e-05
2022-07-03,"LA",2.05,1.35259,0.00027728095
2022-07-03,"ME",NA,0.669311,NA
2022-07-03,"MD",0,1.62558,0
2022-07-03,"MA",0.11,0.981253,1.0793783e-05
2022-07-03,"MI",0.25,0.636477,1.5911925e-05
2022-07-03,"MN",0.5,0.84296,4.2148e-05
2022-07-03,"MS",3.64,2.81532,0.00102477648
2022-07-03,"MO",0.15,1.1082,1.6623e-05
2022-07-03,"MT",0.3,0.824102,2.472306e-05
2022-07-03,"NE",0,1.2933,0
2022-07-03,"NV",NA,2.25032,NA
2022-07-03,"NH",NA,0.559441,NA
2022-07-03,"NJ",NA,2.84297,NA
2022-07-03,"NM",0.09,2.92448,2.632032e-05
2022-07-03,"NY",0.27,1.67672,4.527144e-05
2022-07-03,"NC",NA,1.22337,NA
2022-07-03,"ND",NA,1.10081,NA
2022-07-03,"OH",0.24,1.77432,4.258368e-05
2022-07-03,"OK",0,1.0355,0
2022-07-03,"OR",1,1.18689,0.000118689
2022-07-03,"PA",0,0.711566,0
2022-07-03,"RI",NA,0.466678,NA
2022-07-03,"SC",1.23,1.38108,0.00016987284
2022-07-03,"SD",0,0.458295,0
2022-07-03,"TN",0,1.41082,0
2022-07-03,"TX",0.97,2.64074,0.00025615178
2022-07-03,"UT",NA,1.70291,NA
2022-07-03,"VT",2.36,0.370175,8.73613e-05
2022-07-03,"VA",0.2,2.18175,4.3635e-05
2022-07-03,"WA",1.63,1.41866,0.00023124158
2022-07-03,"WV",0.38,1.01262,3.847956e-05
2022-07-03,"WI",0.24,0.576566,1.3837584e-05
2022-07-03,"WY",NA,1.07865,NA
2022-07-10,"AL",0.6,1.77548,0.0001065288
2022-07-10,"AK",NA,0.658979,NA
2022-07-10,"AZ",0.74,1.10436,8.172264e-05
2022-07-10,"AR",0.25,1.10979,2.774475e-05
2022-07-10,"CA",2.33,1.79231,0.00041760823
2022-07-10,"CO",0,1.02137,0
2022-07-10,"CT",0.28,1.03949,2.910572e-05
2022-07-10,"DE",NA,0.702202,NA
2022-07-10,"FL",1.84,3.30378,0.00060789552
2022-07-10,"GA",1.55,2.44742,0.0003793501
2022-07-10,"HI",2.28,1.52214,0.00034704792
2022-07-10,"ID",NA,0.778092,NA
2022-07-10,"IL",0.33,1.45841,4.812753e-05
2022-07-10,"IN",0.93,0.977721,9.0928053e-05
2022-07-10,"IA",0.12,0.651721,7.820652e-06
2022-07-10,"KS",0.52,0.998839,5.1939628e-05
2022-07-10,"KY",0.33,1.24089,4.094937e-05
2022-07-10,"LA",1.02,1.24169,0.00012665238
2022-07-10,"ME",NA,0.732991,NA
2022-07-10,"MD",0.31,1.56243,4.843533e-05
2022-07-10,"MA",0.52,0.75175,3.9091e-05
2022-07-10,"MI",0,0.63078,0
2022-07-10,"MN",0.96,0.71629,6.876384e-05
2022-07-10,"MS",4.79,2.64477,0.00126684483
2022-07-10,"MO",0.14,1.07405,1.50367e-05
2022-07-10,"MT",0.28,0.682163,1.9100564e-05
2022-07-10,"NE",0.45,1.55015,6.975675e-05
2022-07-10,"NV",NA,1.75488,NA
2022-07-10,"NH",NA,0,NA
2022-07-10,"NJ",NA,2.71556,NA
2022-07-10,"NM",0.23,3.17753,7.308319e-05
2022-07-10,"NY",0.27,1.50115,4.053105e-05
2022-07-10,"NC",NA,1.19622,NA
2022-07-10,"ND",NA,0.928505,NA
2022-07-10,"OH",0.11,1.84929,2.034219e-05
2022-07-10,"OK",0,0.722749,0
2022-07-10,"OR",1.13,0.807074,9.1199362e-05
2022-07-10,"PA",0.28,0.781835,2.189138e-05
2022-07-10,"RI",NA,0.414112,NA
2022-07-10,"SC",0.86,1.34761,0.00011589446
2022-07-10,"SD",0,0.475382,0
2022-07-10,"TN",0,1.31876,0
2022-07-10,"TX",0.78,2.36695,0.0001846221
2022-07-10,"UT",NA,1.42657,NA
2022-07-10,"VT",0,0.266223,0
2022-07-10,"VA",0.47,1.98548,9.331756e-05
2022-07-10,"WA",1.8,1.28013,0.0002304234
2022-07-10,"WV",0.17,0.620832,1.0554144e-05
2022-07-10,"WI",0.77,0.580786,4.4720522e-05
2022-07-10,"WY",NA,0.636704,NA
2022-07-17,"AL",0.27,1.39829,3.775383e-05
2022-07-17,"AK",NA,1.38313,NA
2022-07-17,"AZ",0.43,0.995834,4.2820862e-05
2022-07-17,"AR",0.46,1.11354,5.122284e-05
2022-07-17,"CA",2.25,1.6696,0.00037566
2022-07-17,"CO",0.07,0.954643,6.682501e-06
2022-07-17,"CT",0.21,1.13435,2.382135e-05
2022-07-17,"DE",NA,0.600522,NA
2022-07-17,"FL",1.05,3.25243,0.00034150515
2022-07-17,"GA",1.33,2.54559,0.00033856347
2022-07-17,"HI",3.67,2.31023,0.00084785441
2022-07-17,"ID",NA,0.624025,NA
2022-07-17,"IL",0.32,1.56495,5.00784e-05
2022-07-17,"IN",0.42,1.07205,4.50261e-05
2022-07-17,"IA",0.35,0.810154,2.835539e-05
2022-07-17,"KS",0,0.993049,0
2022-07-17,"KY",0.22,1.4435,3.1757e-05
2022-07-17,"LA",0,1.19497,0
2022-07-17,"ME",NA,0.545421,NA
2022-07-17,"MD",0.33,1.53976,5.081208e-05
2022-07-17,"MA",0.12,0.814192,9.770304e-06
2022-07-17,"MI",0.08,0.567729,4.541832e-06
2022-07-17,"MN",0.28,0.639531,1.7906868e-05
2022-07-17,"MS",5.77,2.24328,0.00129437256
2022-07-17,"MO",0.1,1.0426,1.0426e-05
2022-07-17,"MT",0.28,0.853927,2.3909956e-05
2022-07-17,"NE",0.42,1.4658,6.15636e-05
2022-07-17,"NV",NA,1.88012,NA
2022-07-17,"NH",NA,0.0965251,NA
2022-07-17,"NJ",NA,2.60911,NA
2022-07-17,"NM",0.05,2.9468,1.4734e-05
2022-07-17,"NY",0.1,1.48426,1.48426e-05
2022-07-17,"NC",NA,1.22057,NA
2022-07-17,"ND",NA,0.864124,NA
2022-07-17,"OH",0.18,1.89181,3.405258e-05
2022-07-17,"OK",0,0.809102,0
2022-07-17,"OR",0.53,0.870588,4.6141164e-05
2022-07-17,"PA",0.27,0.75228,2.031156e-05
2022-07-17,"RI",NA,0.489037,NA
2022-07-17,"SC",0.61,1.34741,8.219201e-05
2022-07-17,"SD",0,0.398021,0
2022-07-17,"TN",0,1.33623,0
2022-07-17,"TX",0.9,2.46876,0.0002221884
2022-07-17,"UT",NA,1.59808,NA
2022-07-17,"VT",0.5,0.433553,2.167765e-05
2022-07-17,"VA",0.38,2.07628,7.889864e-05
2022-07-17,"WA",0.54,1.06377,5.744358e-05
2022-07-17,"WV",0,0.628931,0
2022-07-17,"WI",0.4,0.62156,2.48624e-05
2022-07-17,"WY",NA,0.348584,NA
2022-07-24,"AL",0.3,1.52364,4.57092e-05
2022-07-24,"AK",NA,1.11235,NA
2022-07-24,"AZ",0.41,0.741644,3.0407404e-05
2022-07-24,"AR",0.68,1.03944,7.068192e-05
2022-07-24,"CA",1.77,1.59307,0.00028197339
2022-07-24,"CO",0.16,0.903676,1.4458816e-05
2022-07-24,"CT",0.35,1.19154,4.17039e-05
2022-07-24,"DE",NA,0.786299,NA
2022-07-24,"FL",1.12,3.10488,0.00034774656
2022-07-24,"GA",0.1,2.5069,2.5069e-05
2022-07-24,"HI",2.68,1.5625,0.00041875
2022-07-24,"ID",NA,0.511781,NA
2022-07-24,"IL",0.96,1.50575,0.000144552
2022-07-24,"IN",0.48,1.11609,5.357232e-05
2022-07-24,"IA",0,0.8069,0
2022-07-24,"KS",0.98,1.34509,0.00013181882
2022-07-24,"KY",0.34,1.35937,4.621858e-05
2022-07-24,"LA",2.38,1.15226,0.00027423788
2022-07-24,"ME",NA,0.745949,NA
2022-07-24,"MD",0,1.69322,0
2022-07-24,"MA",0.31,0.81028,2.511868e-05
2022-07-24,"MI",0,0.643171,0
2022-07-24,"MN",0.66,0.743169,4.9049154e-05
2022-07-24,"MS",8.76,2.41775,0.002117949
2022-07-24,"MO",0.11,1.01781,1.119591e-05
2022-07-24,"MT",0.15,0.866028,1.299042e-05
2022-07-24,"NE",0,1.79081,0
2022-07-24,"NV",NA,1.48768,NA
2022-07-24,"NH",NA,0.0949668,NA
2022-07-24,"NJ",NA,2.96001,NA
2022-07-24,"NM",0.12,2.73491,3.281892e-05
2022-07-24,"NY",0.14,1.4774,2.06836e-05
2022-07-24,"NC",NA,1.27525,NA
2022-07-24,"ND",NA,1.55516,NA
2022-07-24,"OH",0.25,1.974,4.935e-05
2022-07-24,"OK",0.27,0.510758,1.3790466e-05
2022-07-24,"OR",0.51,0.813807,4.1504157e-05
2022-07-24,"PA",0.25,0.778127,1.9453175e-05
2022-07-24,"RI",NA,0.506784,NA
2022-07-24,"SC",0.55,1.20663,6.636465e-05
2022-07-24,"SD",0,0.392071,0
2022-07-24,"TN",0,1.32266,0
2022-07-24,"TX",0.62,2.4976,0.0001548512
2022-07-24,"UT",NA,1.6009,NA
2022-07-24,"VT",0,0.310138,0
2022-07-24,"VA",0.6,2.12374,0.0001274244
2022-07-24,"WA",0.54,1.0095,5.4513e-05
2022-07-24,"WV",0.09,0.703675,6.333075e-06
2022-07-24,"WI",0.36,0.552047,1.9873692e-05
2022-07-24,"WY",NA,0.408998,NA
2022-07-31,"AL",0.37,1.39767,5.171379e-05
2022-07-31,"AK",NA,0.630841,NA
2022-07-31,"AZ",0,1.0495,0
2022-07-31,"AR",NA,0.996016,NA
2022-07-31,"CA",1.46,1.40839,0.00020562494
2022-07-31,"CO",0.32,0.971451,3.1086432e-05
2022-07-31,"CT",0.14,1.29192,1.808688e-05
2022-07-31,"DE",NA,0.629486,NA
2022-07-31,"FL",0.8,2.6785,0.00021428
2022-07-31,"GA",0.58,2.4114,0.0001398612
2022-07-31,"HI",3.29,1.65004,0.00054286316
2022-07-31,"ID",0,0.724481,0
2022-07-31,"IL",1.11,1.54931,0.00017197341
2022-07-31,"IN",0.46,1.07025,4.92315e-05
2022-07-31,"IA",0,0.876201,0
2022-07-31,"KS",0,1.07432,0
2022-07-31,"KY",0.27,1.13838,3.073626e-05
2022-07-31,"LA",0,1.09437,0
2022-07-31,"ME",NA,0.619708,NA
2022-07-31,"MD",0,1.64148,0
2022-07-31,"MA",0.14,0.771434,1.0800076e-05
2022-07-31,"MI",0.23,0.638876,1.4694148e-05
2022-07-31,"MN",0.23,0.732146,1.6839358e-05
2022-07-31,"MS",5.38,2.22314,0.00119604932
2022-07-31,"MO",0.12,0.889737,1.0676844e-05
2022-07-31,"MT",0,0.518739,0
2022-07-31,"NE",0,1.66584,0
2022-07-31,"NV",NA,1.29481,NA
2022-07-31,"NH",NA,0.263852,NA
2022-07-31,"NJ",NA,2.80548,NA
2022-07-31,"NM",0.2,2.32733,4.65466e-05
2022-07-31,"NY",0.15,1.4802,2.2203e-05
2022-07-31,"NC",NA,1.25554,NA
2022-07-31,"ND",NA,1.3361,NA
2022-07-31,"OH",0.21,1.97125,4.139625e-05
2022-07-31,"OK",0.27,0.652726,1.7623602e-05
2022-07-31,"OR",0.27,0.705986,1.9061622e-05
2022-07-31,"PA",0.27,0.813991,2.1977757e-05
2022-07-31,"RI",NA,0.453551,NA
2022-07-31,"SC",0.73,0.778259,5.6812907e-05
2022-07-31,"SD",1.45,0.365047,5.2931815e-05
2022-07-31,"TN",0,1.3067,0
2022-07-31,"TX",0.74,1.94617,0.00014401658
2022-07-31,"UT",NA,1.23385,NA
2022-07-31,"VT",0,0.409437,0
2022-07-31,"VA",0.48,1.99985,9.59928e-05
2022-07-31,"WA",0.93,0.944824,8.7868632e-05
2022-07-31,"WV",0.17,0.627138,1.0661346e-05
2022-07-31,"WI",0.26,0.555239,1.4436214e-05
2022-07-31,"WY",NA,0.756501,NA
2022-08-07,"AL",0,1.4782,0
2022-08-07,"AK",NA,1.13527,NA
2022-08-07,"AZ",0,0.769464,0
2022-08-07,"AR",NA,0.885087,NA
2022-08-07,"CA",1.35,1.33549,0.00018029115
2022-08-07,"CO",0.17,0.909476,1.5461092e-05
2022-08-07,"CT",0.21,1.19152,2.502192e-05
2022-08-07,"DE",NA,0.7287,NA
2022-08-07,"FL",1.84,2.51634,0.00046300656
2022-08-07,"GA",1.07,3.00858,0.00032191806
2022-08-07,"HI",3.58,1.62338,0.00058117004
2022-08-07,"ID",NA,0.519739,NA
2022-08-07,"IL",0.39,1.53018,5.967702e-05
2022-08-07,"IN",0.47,1.42093,6.678371e-05
2022-08-07,"IA",0.12,0.790931,9.491172e-06
2022-08-07,"KS",0,1.01743,0
2022-08-07,"KY",0.25,1.19143,2.978575e-05
2022-08-07,"LA",0,1.10149,0
2022-08-07,"ME",NA,0.63058,NA
2022-08-07,"MD",0,1.47965,0
2022-08-07,"MA",0.35,0.800972,2.803402e-05
2022-08-07,"MI",0,0.64088,0
2022-08-07,"MN",0.11,0.720809,7.928899e-06
2022-08-07,"MS",5.75,2.06763,0.00118888725
2022-08-07,"MO",0.04,0.873881,3.495524e-06
2022-08-07,"MT",0,0.722067,0
2022-08-07,"NE",0.48,1.40589,6.748272e-05
2022-08-07,"NV",NA,1.19355,NA
2022-08-07,"NH",NA,0,NA
2022-08-07,"NJ",NA,2.73611,NA
2022-08-07,"NM",0.02,2.71012,5.42024e-06
2022-08-07,"NY",0.18,1.59385,2.86893e-05
2022-08-07,"NC",NA,1.11764,NA
2022-08-07,"ND",NA,0.81448,NA
2022-08-07,"OH",0.16,1.88539,3.016624e-05
2022-08-07,"OK",0,0.631048,0
2022-08-07,"OR",0.23,0.638602,1.4687846e-05
2022-08-07,"PA",0.13,0.776915,1.0099895e-05
2022-08-07,"RI",NA,0.401296,NA
2022-08-07,"SC",0.52,1.18263,6.149676e-05
2022-08-07,"SD",0,0.320342,0
2022-08-07,"TN",0,1.50638,0
2022-08-07,"TX",0.8,1.83804,0.0001470432
2022-08-07,"UT",NA,1.38504,NA
2022-08-07,"VT",0,0.27482,0
2022-08-07,"VA",0.39,1.92075,7.490925e-05
2022-08-07,"WA",0.76,0.891518,6.7755368e-05
2022-08-07,"WV",0.09,0.577446,5.197014e-06
2022-08-07,"WI",0.22,0.597372,1.3142184e-05
2022-08-07,"WY",NA,1.03093,NA
2022-08-14,"AL",0,1.69216,0
2022-08-14,"AK",NA,1.12469,NA
2022-08-14,"AZ",0.47,1.0164,4.77708e-05
2022-08-14,"AR",NA,0.899165,NA
2022-08-14,"CA",1.18,1.37727,0.00016251786
2022-08-14,"CO",0.08,0.996685,7.97348e-06
2022-08-14,"CT",0.3,1.1457,3.4371e-05
2022-08-14,"DE",NA,0.572372,NA
2022-08-14,"FL",0.34,2.6449,8.99266e-05
2022-08-14,"GA",1.18,3.88255,0.0004581409
2022-08-14,"HI",2.74,2.23691,0.00061291334
2022-08-14,"ID",NA,0.4884,NA
2022-08-14,"IL",0,1.43859,0
2022-08-14,"IN",0,1.50514,0
2022-08-14,"IA",0.66,0.60241,3.975906e-05
2022-08-14,"KS",0,0.923043,0
2022-08-14,"KY",0.42,1.69039,7.099638e-05
2022-08-14,"LA",1.55,1.215,0.000188325
