"date","state","mask"
2020-09-06,"AZ",0.6504
2020-09-07,"AZ",0.65
2020-09-08,"AZ",0.651
2020-09-09,"AZ",0.6537
2020-09-10,"AZ",0.6571
2020-09-11,"AZ",0.6603
2020-09-12,"AZ",0.6637
2020-09-13,"AZ",0.6671
2020-09-14,"AZ",0.6704
2020-09-15,"AZ",0.6735
2020-09-16,"AZ",0.6759
2020-09-17,"AZ",0.6774
2020-09-18,"AZ",0.6783
2020-09-19,"AZ",0.6789
2020-09-20,"AZ",0.6788
2020-09-21,"AZ",0.6781
2020-09-22,"AZ",0.6779
2020-09-23,"AZ",0.6776
2020-09-24,"AZ",0.6771
2020-09-25,"AZ",0.6764
2020-09-26,"AZ",0.6759
2020-09-27,"AZ",0.6759
2020-09-28,"AZ",0.6763
2020-09-29,"AZ",0.6766
2020-09-30,"AZ",0.6768
2020-10-01,"AZ",0.6766
2020-10-02,"AZ",0.6765
2020-10-03,"AZ",0.6761
2020-10-04,"AZ",0.6755
2020-10-05,"AZ",0.6746
2020-10-06,"AZ",0.6737
2020-10-07,"AZ",0.6731
2020-10-08,"AZ",0.6721
2020-10-09,"AZ",0.6711
2020-10-10,"AZ",0.6699
2020-10-11,"AZ",0.6689
2020-10-12,"AZ",0.6684
2020-10-13,"AZ",0.6681
2020-10-14,"AZ",0.668
2020-10-15,"AZ",0.6683
2020-10-16,"AZ",0.6689
2020-10-17,"AZ",0.6698
2020-10-18,"AZ",0.6702
2020-10-19,"AZ",0.6705
2020-10-20,"AZ",0.6713
2020-10-21,"AZ",0.6725
2020-10-22,"AZ",0.6727
2020-10-23,"AZ",0.6727
2020-10-24,"AZ",0.6725
2020-10-25,"AZ",0.6721
2020-10-26,"AZ",0.671
2020-10-27,"AZ",0.6704
2020-10-28,"AZ",0.6694
2020-10-29,"AZ",0.6692
2020-10-30,"AZ",0.6693
2020-10-31,"AZ",0.6686
2020-11-01,"AZ",0.6677
2020-11-02,"AZ",0.6676
2020-11-03,"AZ",0.6678
2020-11-04,"AZ",0.6686
2020-11-05,"AZ",0.6699
2020-11-06,"AZ",0.6717
2020-11-07,"AZ",0.6739
2020-11-08,"AZ",0.6768
2020-11-09,"AZ",0.6793
2020-11-10,"AZ",0.6821
2020-11-11,"AZ",0.686
2020-11-12,"AZ",0.6905
2020-11-13,"AZ",0.6954
2020-11-14,"AZ",0.7003
2020-11-15,"AZ",0.7046
2020-11-16,"AZ",0.7092
2020-11-17,"AZ",0.714
2020-11-18,"AZ",0.7181
2020-11-19,"AZ",0.7215
2020-11-20,"AZ",0.7249
2020-11-21,"AZ",0.7277
2020-11-22,"AZ",0.7295
2020-11-23,"AZ",0.7308
2020-11-24,"AZ",0.7318
2020-11-25,"AZ",0.7327
2020-11-26,"AZ",0.7343
2020-11-27,"AZ",0.7353
2020-11-28,"AZ",0.7361
2020-11-29,"AZ",0.7373
2020-11-30,"AZ",0.739
2020-12-01,"AZ",0.7409
2020-12-02,"AZ",0.743
2020-12-03,"AZ",0.7459
2020-12-04,"AZ",0.7489
2020-12-05,"AZ",0.752
2020-12-06,"AZ",0.7549
2020-12-07,"AZ",0.7574
2020-12-08,"AZ",0.76
2020-12-09,"AZ",0.7619
2020-12-10,"AZ",0.7632
2020-12-11,"AZ",0.7641
2020-12-12,"AZ",0.7648
2020-12-13,"AZ",0.7653
2020-12-14,"AZ",0.7651
2020-12-15,"AZ",0.7648
2020-12-16,"AZ",0.7641
2020-12-17,"AZ",0.7632
2020-12-18,"AZ",0.7623
2020-12-19,"AZ",0.7614
2020-12-20,"AZ",0.7603
2020-12-21,"AZ",0.7601
2020-12-22,"AZ",0.7596
2020-12-23,"AZ",0.7592
2020-12-24,"AZ",0.7589
2020-12-25,"AZ",0.7586
2020-12-26,"AZ",0.7584
2020-12-27,"AZ",0.7581
2020-12-28,"AZ",0.7579
2020-12-29,"AZ",0.7577
2020-12-30,"AZ",0.7579
2020-12-31,"AZ",0.7587
2020-02-04,"AR",0
2020-02-05,"AR",0
2020-02-06,"AR",0
2020-02-07,"AR",0
2020-02-08,"AR",0
2020-02-09,"AR",0
2020-02-10,"AR",0
2020-02-11,"AR",0
2020-02-12,"AR",0
2020-02-13,"AR",0
2020-02-14,"AR",0
2020-02-15,"AR",0
2020-02-16,"AR",0
2020-02-17,"AR",0
2020-02-18,"AR",0
2020-02-19,"AR",0
2020-02-20,"AR",0
2020-02-21,"AR",0
2020-02-22,"AR",0
2020-02-23,"AR",0
2020-02-24,"AR",0
2020-02-25,"AR",0
2020-02-26,"AR",0
2020-02-27,"AR",0
2020-02-28,"AR",0
2020-02-29,"AR",0
2020-03-01,"AR",0
2020-03-02,"AR",0
2020-03-03,"AR",0
2020-03-04,"AR",0
2020-03-05,"AR",0
2020-03-06,"AR",0
2020-03-07,"AR",0
2020-03-08,"AR",1e-04
2020-03-09,"AR",1e-04
2020-03-10,"AR",3e-04
2020-03-11,"AR",6e-04
2020-03-12,"AR",0.0014
2020-03-13,"AR",0.0032
2020-03-14,"AR",0.0067
2020-03-15,"AR",0.013
2020-03-16,"AR",0.0236
2020-03-17,"AR",0.0398
2020-03-18,"AR",0.0623
2020-03-19,"AR",0.0906
2020-03-20,"AR",0.1223
2020-03-21,"AR",0.153
2020-03-22,"AR",0.1773
2020-03-23,"AR",0.1902
2020-03-24,"AR",0.2018
2020-03-25,"AR",0.213
2020-03-26,"AR",0.2241
2020-03-27,"AR",0.2352
2020-03-28,"AR",0.2463
2020-03-29,"AR",0.2573
2020-03-30,"AR",0.2683
2020-03-31,"AR",0.2793
2020-04-01,"AR",0.2903
2020-04-02,"AR",0.3013
2020-04-03,"AR",0.3123
2020-04-04,"AR",0.3232
2020-04-05,"AR",0.3342
2020-04-06,"AR",0.3451
2020-04-07,"AR",0.356
2020-04-08,"AR",0.3669
2020-04-09,"AR",0.3776
2020-04-10,"AR",0.3881
2020-04-11,"AR",0.3982
2020-04-12,"AR",0.408
2020-04-13,"AR",0.4172
2020-04-14,"AR",0.426
2020-04-15,"AR",0.4341
2020-04-16,"AR",0.4414
2020-04-17,"AR",0.448
2020-04-18,"AR",0.4537
2020-04-19,"AR",0.4587
2020-04-20,"AR",0.4632
2020-04-21,"AR",0.4675
2020-04-22,"AR",0.4717
2020-04-23,"AR",0.4759
2020-04-24,"AR",0.4804
2020-04-25,"AR",0.4854
2020-04-26,"AR",0.4908
2020-04-27,"AR",0.4967
2020-04-28,"AR",0.5032
2020-04-29,"AR",0.5104
2020-04-30,"AR",0.5178
2020-05-01,"AR",0.5254
2020-05-02,"AR",0.5328
2020-05-03,"AR",0.5398
2020-05-04,"AR",0.5461
2020-05-05,"AR",0.5514
2020-05-06,"AR",0.5555
2020-05-07,"AR",0.5584
2020-05-08,"AR",0.5603
2020-05-09,"AR",0.561
2020-05-10,"AR",0.5608
2020-05-11,"AR",0.5598
2020-05-12,"AR",0.5581
2020-05-13,"AR",0.5561
2020-05-14,"AR",0.5538
2020-05-15,"AR",0.5514
2020-05-16,"AR",0.549
2020-05-17,"AR",0.5468
2020-05-18,"AR",0.5447
2020-05-19,"AR",0.5427
2020-05-20,"AR",0.5408
2020-05-21,"AR",0.5389
2020-05-22,"AR",0.537
2020-05-23,"AR",0.5351
2020-05-24,"AR",0.533
2020-05-25,"AR",0.5308
2020-05-26,"AR",0.5285
2020-05-27,"AR",0.526
2020-05-28,"AR",0.5234
2020-05-29,"AR",0.5207
2020-05-30,"AR",0.5179
2020-05-31,"AR",0.5151
2020-06-01,"AR",0.5125
2020-06-02,"AR",0.5101
2020-06-03,"AR",0.5081
2020-06-04,"AR",0.5065
2020-06-05,"AR",0.5054
2020-06-06,"AR",0.5049
2020-06-07,"AR",0.505
2020-06-08,"AR",0.5055
2020-06-09,"AR",0.5066
2020-06-10,"AR",0.508
2020-06-11,"AR",0.5096
2020-06-12,"AR",0.5112
2020-06-13,"AR",0.5127
2020-06-14,"AR",0.5138
2020-06-15,"AR",0.5145
2020-06-16,"AR",0.5148
2020-06-17,"AR",0.5145
2020-06-18,"AR",0.5139
2020-06-19,"AR",0.5131
2020-06-20,"AR",0.5123
2020-06-21,"AR",0.5115
2020-06-22,"AR",0.5111
2020-06-23,"AR",0.5113
2020-06-24,"AR",0.5122
2020-06-25,"AR",0.514
2020-06-26,"AR",0.5164
2020-06-27,"AR",0.5196
2020-06-28,"AR",0.5235
2020-06-29,"AR",0.5279
2020-06-30,"AR",0.5327
2020-07-01,"AR",0.5376
2020-07-02,"AR",0.5425
2020-07-03,"AR",0.5473
2020-07-04,"AR",0.5517
2020-07-05,"AR",0.5557
2020-07-06,"AR",0.5594
2020-07-07,"AR",0.5628
2020-07-08,"AR",0.5659
2020-07-09,"AR",0.569
2020-07-10,"AR",0.5722
2020-07-11,"AR",0.5756
2020-07-12,"AR",0.5794
2020-07-13,"AR",0.5837
2020-07-14,"AR",0.5885
2020-07-15,"AR",0.5938
2020-07-16,"AR",0.5997
2020-07-17,"AR",0.6059
2020-07-18,"AR",0.6123
2020-07-19,"AR",0.6186
2020-07-20,"AR",0.6248
2020-07-21,"AR",0.6306
2020-07-22,"AR",0.6356
2020-07-23,"AR",0.6398
2020-07-24,"AR",0.6433
2020-07-25,"AR",0.6459
2020-07-26,"AR",0.6475
2020-07-27,"AR",0.6483
2020-07-28,"AR",0.6483
2020-07-29,"AR",0.6476
2020-07-30,"AR",0.6465
2020-07-31,"AR",0.6449
2020-08-01,"AR",0.6431
2020-08-02,"AR",0.641
2020-08-03,"AR",0.6387
2020-08-04,"AR",0.6361
2020-08-05,"AR",0.6331
2020-08-06,"AR",0.6295
2020-08-07,"AR",0.6255
2020-08-08,"AR",0.6207
2020-08-09,"AR",0.6154
2020-08-10,"AR",0.6096
2020-08-11,"AR",0.6034
2020-08-12,"AR",0.5969
2020-08-13,"AR",0.5904
2020-08-14,"AR",0.584
2020-08-15,"AR",0.5782
2020-08-16,"AR",0.573
2020-08-17,"AR",0.5686
2020-08-18,"AR",0.5653
2020-08-19,"AR",0.5633
2020-08-20,"AR",0.5625
2020-08-21,"AR",0.5626
2020-08-22,"AR",0.5636
2020-08-23,"AR",0.5654
2020-08-24,"AR",0.5677
2020-08-25,"AR",0.5703
2020-08-26,"AR",0.573
2020-08-27,"AR",0.5757
2020-08-28,"AR",0.5782
2020-08-29,"AR",0.5805
2020-08-30,"AR",0.5826
2020-08-31,"AR",0.5845
2020-09-01,"AR",0.5865
2020-09-02,"AR",0.5886
2020-09-03,"AR",0.591
2020-09-04,"AR",0.5936
2020-09-05,"AR",0.5965
2020-09-06,"AR",0.5999
2020-09-07,"AR",0.6037
2020-09-08,"AR",0.6078
2020-09-09,"AR",0.6124
2020-09-10,"AR",0.6172
2020-09-11,"AR",0.6217
2020-09-12,"AR",0.6258
2020-09-13,"AR",0.629
2020-09-14,"AR",0.6316
2020-09-15,"AR",0.6338
2020-09-16,"AR",0.6353
2020-09-17,"AR",0.6359
2020-09-18,"AR",0.6361
2020-09-19,"AR",0.6358
2020-09-20,"AR",0.6346
2020-09-21,"AR",0.6323
2020-09-22,"AR",0.6303
2020-09-23,"AR",0.6286
2020-09-24,"AR",0.6273
2020-09-25,"AR",0.6261
2020-09-26,"AR",0.625
2020-09-27,"AR",0.6243
2020-09-28,"AR",0.6242
2020-09-29,"AR",0.6237
2020-09-30,"AR",0.6234
2020-10-01,"AR",0.6236
2020-10-02,"AR",0.6241
2020-10-03,"AR",0.6243
2020-10-04,"AR",0.6237
2020-10-05,"AR",0.6235
2020-10-06,"AR",0.6231
2020-10-07,"AR",0.6221
2020-10-08,"AR",0.6218
2020-10-09,"AR",0.621
2020-10-10,"AR",0.6208
2020-10-11,"AR",0.6205
2020-10-12,"AR",0.62
2020-10-13,"AR",0.6199
2020-10-14,"AR",0.6201
2020-10-15,"AR",0.6209
2020-10-16,"AR",0.6213
2020-10-17,"AR",0.6226
2020-10-18,"AR",0.6245
2020-10-19,"AR",0.6255
2020-10-20,"AR",0.6274
2020-10-21,"AR",0.6287
2020-10-22,"AR",0.6298
2020-10-23,"AR",0.6315
2020-10-24,"AR",0.6329
2020-10-25,"AR",0.6341
2020-10-26,"AR",0.6353
2020-10-27,"AR",0.6371
2020-10-28,"AR",0.6367
2020-10-29,"AR",0.6359
2020-10-30,"AR",0.6341
2020-10-31,"AR",0.6316
2020-11-01,"AR",0.6293
2020-11-02,"AR",0.628
2020-11-03,"AR",0.6268
2020-11-04,"AR",0.626
2020-11-05,"AR",0.6253
2020-11-06,"AR",0.6254
2020-11-07,"AR",0.625
2020-11-08,"AR",0.6276
2020-11-09,"AR",0.6305
2020-11-10,"AR",0.6353
2020-11-11,"AR",0.6407
2020-11-12,"AR",0.647
2020-11-13,"AR",0.6524
2020-11-14,"AR",0.6576
2020-11-15,"AR",0.6626
2020-11-16,"AR",0.668
2020-11-17,"AR",0.672
2020-11-18,"AR",0.6761
2020-11-19,"AR",0.6787
2020-11-20,"AR",0.6809
2020-11-21,"AR",0.6823
2020-11-22,"AR",0.684
2020-11-23,"AR",0.6845
2020-11-24,"AR",0.6852
2020-11-25,"AR",0.6862
2020-11-26,"AR",0.687
2020-11-27,"AR",0.6874
2020-11-28,"AR",0.6887
2020-11-29,"AR",0.6905
2020-11-30,"AR",0.6924
2020-12-01,"AR",0.695
2020-12-02,"AR",0.6976
2020-12-03,"AR",0.6994
2020-12-04,"AR",0.7014
2020-12-05,"AR",0.7034
2020-12-06,"AR",0.7045
2020-12-07,"AR",0.7051
2020-12-08,"AR",0.7062
2020-12-09,"AR",0.7065
2020-12-10,"AR",0.7062
2020-12-11,"AR",0.7057
2020-12-12,"AR",0.7044
2020-12-13,"AR",0.7029
2020-12-14,"AR",0.7013
2020-12-15,"AR",0.7001
2020-12-16,"AR",0.6992
2020-12-17,"AR",0.6985
2020-12-18,"AR",0.6985
2020-12-19,"AR",0.6978
2020-12-20,"AR",0.698
2020-12-21,"AR",0.6982
2020-12-22,"AR",0.6985
2020-12-23,"AR",0.6994
2020-12-24,"AR",0.7004
2020-12-25,"AR",0.702
2020-12-26,"AR",0.7027
2020-12-27,"AR",0.7032
2020-12-28,"AR",0.704
2020-12-29,"AR",0.7048
2020-12-30,"AR",0.7058
2020-12-31,"AR",0.7067
2020-02-04,"CA",0.0437
2020-02-05,"CA",0.0559
2020-02-06,"CA",0.0668
2020-02-07,"CA",0.0746
2020-02-08,"CA",0.082
2020-02-09,"CA",0.089
2020-02-10,"CA",0.0958
2020-02-11,"CA",0.1023
2020-02-12,"CA",0.1084
2020-02-13,"CA",0.1142
2020-02-14,"CA",0.1195
2020-02-15,"CA",0.1244
2020-02-16,"CA",0.1287
2020-02-17,"CA",0.1325
2020-02-18,"CA",0.1359
2020-02-19,"CA",0.1388
2020-02-20,"CA",0.1414
2020-02-21,"CA",0.1437
2020-02-22,"CA",0.1457
2020-02-23,"CA",0.1475
2020-02-24,"CA",0.1491
2020-02-25,"CA",0.1507
2020-02-26,"CA",0.1522
2020-02-27,"CA",0.1537
2020-02-28,"CA",0.1552
2020-02-29,"CA",0.1568
2020-03-01,"CA",0.1583
2020-03-02,"CA",0.1598
2020-03-03,"CA",0.1613
2020-03-04,"CA",0.1628
2020-03-05,"CA",0.1644
2020-03-06,"CA",0.1662
2020-03-07,"CA",0.1682
2020-03-08,"CA",0.1705
2020-03-09,"CA",0.1733
2020-03-10,"CA",0.1766
2020-03-11,"CA",0.1804
2020-03-12,"CA",0.185
2020-03-13,"CA",0.1903
2020-03-14,"CA",0.1966
2020-03-15,"CA",0.2039
2020-03-16,"CA",0.2122
2020-03-17,"CA",0.2214
2020-03-18,"CA",0.2315
2020-03-19,"CA",0.2424
2020-03-20,"CA",0.254
2020-03-21,"CA",0.2663
2020-03-22,"CA",0.2791
2020-03-23,"CA",0.2922
2020-03-24,"CA",0.3057
2020-03-25,"CA",0.3194
2020-03-26,"CA",0.333
2020-03-27,"CA",0.3466
2020-03-28,"CA",0.3601
2020-03-29,"CA",0.3737
2020-03-30,"CA",0.3872
2020-03-31,"CA",0.4007
2020-04-01,"CA",0.4143
2020-04-02,"CA",0.4278
2020-04-03,"CA",0.4413
2020-04-04,"CA",0.4547
2020-04-05,"CA",0.4682
2020-04-06,"CA",0.4817
2020-04-07,"CA",0.4952
2020-04-08,"CA",0.5085
2020-04-09,"CA",0.5217
2020-04-10,"CA",0.5346
2020-04-11,"CA",0.5471
2020-04-12,"CA",0.5591
2020-04-13,"CA",0.5706
2020-04-14,"CA",0.5814
2020-04-15,"CA",0.5915
2020-04-16,"CA",0.6007
2020-04-17,"CA",0.6091
2020-04-18,"CA",0.6164
2020-04-19,"CA",0.6229
2020-04-20,"CA",0.6284
2020-04-21,"CA",0.6331
2020-04-22,"CA",0.6371
2020-04-23,"CA",0.6403
2020-04-24,"CA",0.6428
2020-04-25,"CA",0.6444
2020-04-26,"CA",0.6453
2020-04-27,"CA",0.6457
2020-04-28,"CA",0.6457
2020-04-29,"CA",0.6453
2020-04-30,"CA",0.6447
2020-05-01,"CA",0.6442
2020-05-02,"CA",0.6438
2020-05-03,"CA",0.6437
2020-05-04,"CA",0.6438
2020-05-05,"CA",0.6441
2020-05-06,"CA",0.6448
2020-05-07,"CA",0.6455
2020-05-08,"CA",0.6461
2020-05-09,"CA",0.6465
2020-05-10,"CA",0.6463
2020-05-11,"CA",0.6456
2020-05-12,"CA",0.6441
2020-05-13,"CA",0.6416
2020-05-14,"CA",0.6384
2020-05-15,"CA",0.6346
2020-05-16,"CA",0.6303
2020-05-17,"CA",0.6258
2020-05-18,"CA",0.6215
2020-05-19,"CA",0.6177
2020-05-20,"CA",0.6148
2020-05-21,"CA",0.6129
2020-05-22,"CA",0.612
2020-05-23,"CA",0.6122
2020-05-24,"CA",0.6137
2020-05-25,"CA",0.6162
2020-05-26,"CA",0.6196
2020-05-27,"CA",0.6238
2020-05-28,"CA",0.6285
2020-05-29,"CA",0.6334
2020-05-30,"CA",0.6383
2020-05-31,"CA",0.6428
2020-06-01,"CA",0.6467
2020-06-02,"CA",0.6501
2020-06-03,"CA",0.6525
2020-06-04,"CA",0.6543
2020-06-05,"CA",0.6553
2020-06-06,"CA",0.6556
2020-06-07,"CA",0.6554
2020-06-08,"CA",0.6549
2020-06-09,"CA",0.6542
2020-06-10,"CA",0.6536
2020-06-11,"CA",0.6531
2020-06-12,"CA",0.6529
2020-06-13,"CA",0.6532
2020-06-14,"CA",0.6541
2020-06-15,"CA",0.6555
2020-06-16,"CA",0.6574
2020-06-17,"CA",0.6598
2020-06-18,"CA",0.6626
2020-06-19,"CA",0.6656
2020-06-20,"CA",0.6688
2020-06-21,"CA",0.6721
2020-06-22,"CA",0.6754
2020-06-23,"CA",0.6787
2020-06-24,"CA",0.682
2020-06-25,"CA",0.6853
2020-06-26,"CA",0.6887
2020-06-27,"CA",0.6923
2020-06-28,"CA",0.6959
2020-06-29,"CA",0.6997
2020-06-30,"CA",0.7035
2020-07-01,"CA",0.7074
2020-07-02,"CA",0.7112
2020-07-03,"CA",0.7147
2020-07-04,"CA",0.7179
2020-07-05,"CA",0.7207
2020-07-06,"CA",0.723
2020-07-07,"CA",0.7249
2020-07-08,"CA",0.7263
2020-07-09,"CA",0.7273
2020-07-10,"CA",0.7283
2020-07-11,"CA",0.7294
2020-07-12,"CA",0.7308
2020-07-13,"CA",0.7326
2020-07-14,"CA",0.7351
2020-07-15,"CA",0.7384
2020-07-16,"CA",0.7423
2020-07-17,"CA",0.7468
2020-07-18,"CA",0.7517
2020-07-19,"CA",0.7569
2020-07-20,"CA",0.762
2020-07-21,"CA",0.7668
2020-07-22,"CA",0.771
2020-07-23,"CA",0.7746
2020-07-24,"CA",0.7775
2020-07-25,"CA",0.7797
2020-07-26,"CA",0.781
2020-07-27,"CA",0.7815
2020-07-28,"CA",0.7814
2020-07-29,"CA",0.7807
2020-07-30,"CA",0.7796
2020-07-31,"CA",0.778
2020-08-01,"CA",0.7761
2020-08-02,"CA",0.7738
2020-08-03,"CA",0.7712
2020-08-04,"CA",0.7681
2020-08-05,"CA",0.7645
2020-08-06,"CA",0.7604
2020-08-07,"CA",0.7559
2020-08-08,"CA",0.7508
2020-08-09,"CA",0.7455
2020-08-10,"CA",0.7401
2020-08-11,"CA",0.735
2020-08-12,"CA",0.7302
2020-08-13,"CA",0.7261
2020-08-14,"CA",0.7229
2020-08-15,"CA",0.7207
2020-08-16,"CA",0.7197
2020-08-17,"CA",0.7199
2020-08-18,"CA",0.7214
2020-08-19,"CA",0.7242
2020-08-20,"CA",0.728
2020-08-21,"CA",0.7325
2020-08-22,"CA",0.7373
2020-08-23,"CA",0.742
2020-08-24,"CA",0.7465
2020-08-25,"CA",0.7502
2020-08-26,"CA",0.7528
2020-08-27,"CA",0.7543
2020-08-28,"CA",0.7546
2020-08-29,"CA",0.7538
2020-08-30,"CA",0.7518
2020-08-31,"CA",0.7489
2020-09-01,"CA",0.7454
2020-09-02,"CA",0.7417
2020-09-03,"CA",0.7379
2020-09-04,"CA",0.7341
2020-09-05,"CA",0.7308
2020-09-06,"CA",0.728
2020-09-07,"CA",0.7257
2020-09-08,"CA",0.7238
2020-09-09,"CA",0.7227
2020-09-10,"CA",0.722
2020-09-11,"CA",0.7217
2020-09-12,"CA",0.7214
2020-09-13,"CA",0.721
2020-09-14,"CA",0.7208
2020-09-15,"CA",0.7203
2020-09-16,"CA",0.7196
2020-09-17,"CA",0.7189
2020-09-18,"CA",0.718
2020-09-19,"CA",0.7168
2020-09-20,"CA",0.7152
2020-09-21,"CA",0.7137
2020-09-22,"CA",0.7122
2020-09-23,"CA",0.7113
2020-09-24,"CA",0.7105
2020-09-25,"CA",0.7099
2020-09-26,"CA",0.7094
2020-09-27,"CA",0.7089
2020-09-28,"CA",0.7087
2020-09-29,"CA",0.7087
2020-09-30,"CA",0.7097
2020-10-01,"CA",0.7107
2020-10-02,"CA",0.7116
2020-10-03,"CA",0.712
2020-10-04,"CA",0.7118
2020-10-05,"CA",0.7118
2020-10-06,"CA",0.7119
2020-10-07,"CA",0.7123
2020-10-08,"CA",0.713
2020-10-09,"CA",0.7133
2020-10-10,"CA",0.7132
2020-10-11,"CA",0.7126
2020-10-12,"CA",0.7117
2020-10-13,"CA",0.7111
2020-10-14,"CA",0.7112
2020-10-15,"CA",0.7116
2020-10-16,"CA",0.7116
2020-10-17,"CA",0.7111
2020-10-18,"CA",0.7108
2020-10-19,"CA",0.7104
2020-10-20,"CA",0.7103
2020-10-21,"CA",0.7106
2020-10-22,"CA",0.7112
2020-10-23,"CA",0.7124
2020-10-24,"CA",0.7131
2020-10-25,"CA",0.7133
2020-10-26,"CA",0.7138
2020-10-27,"CA",0.7146
2020-10-28,"CA",0.7162
2020-10-29,"CA",0.7169
2020-10-30,"CA",0.7181
2020-10-31,"CA",0.7193
2020-11-01,"CA",0.7205
2020-11-02,"CA",0.7216
2020-11-03,"CA",0.7229
2020-11-04,"CA",0.725
2020-11-05,"CA",0.7276
2020-11-06,"CA",0.7301
2020-11-07,"CA",0.7327
2020-11-08,"CA",0.7353
2020-11-09,"CA",0.7388
2020-11-10,"CA",0.7419
2020-11-11,"CA",0.7448
2020-11-12,"CA",0.7476
2020-11-13,"CA",0.7503
2020-11-14,"CA",0.7526
2020-11-15,"CA",0.7545
2020-11-16,"CA",0.7561
2020-11-17,"CA",0.7578
2020-11-18,"CA",0.7592
2020-11-19,"CA",0.7603
2020-11-20,"CA",0.7608
2020-11-21,"CA",0.7617
2020-11-22,"CA",0.7625
2020-11-23,"CA",0.7635
2020-11-24,"CA",0.7646
2020-11-25,"CA",0.7658
2020-11-26,"CA",0.7671
2020-11-27,"CA",0.7682
2020-11-28,"CA",0.7694
2020-11-29,"CA",0.7706
2020-11-30,"CA",0.772
2020-12-01,"CA",0.7735
2020-12-02,"CA",0.7747
2020-12-03,"CA",0.7761
2020-12-04,"CA",0.7773
2020-12-05,"CA",0.7787
2020-12-06,"CA",0.7799
2020-12-07,"CA",0.7809
2020-12-08,"CA",0.7821
2020-12-09,"CA",0.7832
2020-12-10,"CA",0.7845
2020-12-11,"CA",0.7857
2020-12-12,"CA",0.7869
2020-12-13,"CA",0.7881
2020-12-14,"CA",0.7894
2020-12-15,"CA",0.7905
2020-12-16,"CA",0.7913
2020-12-17,"CA",0.7922
2020-12-18,"CA",0.793
2020-12-19,"CA",0.7937
2020-12-20,"CA",0.7942
2020-12-21,"CA",0.7946
2020-12-22,"CA",0.7948
2020-12-23,"CA",0.7951
2020-12-24,"CA",0.7952
2020-12-25,"CA",0.795
2020-12-26,"CA",0.7949
2020-12-27,"CA",0.7949
2020-12-28,"CA",0.7949
2020-12-29,"CA",0.7951
2020-12-30,"CA",0.7954
2020-12-31,"CA",0.7958
2020-02-04,"CO",0.0655
2020-02-05,"CO",0.0674
2020-02-06,"CO",0.0694
2020-02-07,"CO",0.0713
2020-02-08,"CO",0.0732
2020-02-09,"CO",0.0751
2020-02-10,"CO",0.077
2020-02-11,"CO",0.0788
2020-02-12,"CO",0.0806
2020-02-13,"CO",0.0823
2020-02-14,"CO",0.0839
2020-02-15,"CO",0.0855
2020-02-16,"CO",0.087
2020-02-17,"CO",0.0884
2020-02-18,"CO",0.0897
2020-02-19,"CO",0.091
2020-02-20,"CO",0.0922
2020-02-21,"CO",0.0934
2020-02-22,"CO",0.0945
2020-02-23,"CO",0.0956
2020-02-24,"CO",0.0967
2020-02-25,"CO",0.0977
2020-02-26,"CO",0.0988
2020-02-27,"CO",0.0998
2020-02-28,"CO",0.1009
2020-02-29,"CO",0.1019
2020-03-01,"CO",0.103
2020-03-02,"CO",0.104
2020-03-03,"CO",0.1051
2020-03-04,"CO",0.1061
2020-03-05,"CO",0.1072
2020-03-06,"CO",0.1085
2020-03-07,"CO",0.11
2020-03-08,"CO",0.1118
2020-03-09,"CO",0.1139
2020-03-10,"CO",0.1165
2020-03-11,"CO",0.1195
2020-03-12,"CO",0.1232
2020-03-13,"CO",0.1276
2020-03-14,"CO",0.1327
2020-03-15,"CO",0.1388
2020-03-16,"CO",0.1458
2020-03-17,"CO",0.1537
2020-03-18,"CO",0.1623
2020-03-19,"CO",0.1716
2020-03-20,"CO",0.1817
2020-03-21,"CO",0.1923
2020-03-22,"CO",0.2035
2020-03-23,"CO",0.215
2020-03-24,"CO",0.2268
2020-03-25,"CO",0.2388
2020-03-26,"CO",0.2507
2020-03-27,"CO",0.2626
2020-03-28,"CO",0.2744
2020-03-29,"CO",0.2863
2020-03-30,"CO",0.2981
2020-03-31,"CO",0.3099
2020-04-01,"CO",0.3217
2020-04-02,"CO",0.3335
2020-04-03,"CO",0.3452
2020-04-04,"CO",0.357
2020-04-05,"CO",0.3688
2020-04-06,"CO",0.3805
2020-04-07,"CO",0.3922
2020-04-08,"CO",0.4039
2020-04-09,"CO",0.4154
2020-04-10,"CO",0.4266
2020-04-11,"CO",0.4375
2020-04-12,"CO",0.448
2020-04-13,"CO",0.4581
2020-04-14,"CO",0.4677
2020-04-15,"CO",0.4767
2020-04-16,"CO",0.4852
2020-04-17,"CO",0.493
2020-04-18,"CO",0.5002
2020-04-19,"CO",0.5067
2020-04-20,"CO",0.5125
2020-04-21,"CO",0.5176
2020-04-22,"CO",0.522
2020-04-23,"CO",0.5256
2020-04-24,"CO",0.5281
2020-04-25,"CO",0.5295
2020-04-26,"CO",0.5299
2020-04-27,"CO",0.5296
2020-04-28,"CO",0.5287
2020-04-29,"CO",0.5274
2020-04-30,"CO",0.5261
2020-05-01,"CO",0.5252
2020-05-02,"CO",0.5251
2020-05-03,"CO",0.5259
2020-05-04,"CO",0.528
2020-05-05,"CO",0.5315
2020-05-06,"CO",0.5368
2020-05-07,"CO",0.5434
2020-05-08,"CO",0.5509
2020-05-09,"CO",0.5591
2020-05-10,"CO",0.5676
