date,state,elderly_mode,school_mode,masking_mode,unweighted_ili,flu_av7,flu_per_cap_av7,mask_av7,rr_av7,gp_av7,park_av7,transit_av7,work_av7,resid_av7
2022-08-28,SD,1.0,0.0,1.0,0.496141,1.0,0.1130379,,17.42857,26.57143,228.7143,45.42857,-9.571429,2.428571
2022-08-28,TN,1.0,0.0,1.0,2.14164,1.714286,0.02508769,,-2.285714,6.714286,74.57143,-4.285714,-13.0,3.714286
2022-08-28,TX,1.0,0.0,1.0,4.0450599999999985,18.28571,0.06306314,,-11.42857,-4.571429,-9.285714,-10.0,-20.14286,5.571429
2022-08-28,UT,1.0,1.0,2.0,1.95079,0.1428571,0.0044559890000000005,,-4.571429,0.1428571,95.0,-4.857143,-23.71429,3.0
2022-08-28,VT,1.0,0.0,1.0,0.47384,0.1428571,0.02289418,,9.571429,8.714286,202.5714,-12.57143,-26.42857,4.428571
2022-08-28,VA,1.0,0.0,2.0,2.11653,4.714286,0.05523139,,-9.428571,3.857143,70.71429,-10.42857,-22.42857,5.571429
2022-08-28,WA,2.0,1.0,2.0,0.7999539999999999,0.5714286,0.007504091999999999,,-4.142857,0.5714286,89.0,-13.71429,-27.0,4.428571
2022-08-28,WV,2.0,0.0,0.0,0.706675,0.5714286,0.03197435,,-0.4285714,8.857142999999997,116.1429,19.85714,-14.42857,3.142857
2022-08-28,WI,1.0,0.0,1.0,0.675708,0.4285714,0.0073606919999999985,,3.714286,13.57143,160.7143,5.142857,-16.71429,3.571429
2022-08-28,WY,1.0,0.0,0.0,1.12835,0.0,0.0,,9.571429,7.142857000000001,196.2857,31.0,-15.28571,1.142857
2022-09-04,AL,1.0,1.0,1.0,2.03738,2.428571,0.04953049,,-6.571428999999998,9.571429,36.28571,7.428571000000002,-22.28571,5.0
2022-09-04,AK,1.0,1.0,2.0,1.50872,0.4285714,0.05858442,,29.85714,25.14286,271.7143,58.42856999999999,-16.42857,1.714286
2022-09-04,AZ,1.0,0.0,1.0,0.8359129999999999,2.285714,0.03140271,,-15.85714,-7.0,-27.85714,-19.85714,-29.28571,4.428571
2022-09-04,AR,1.0,1.0,1.0,1.55616,0.5714286,0.01893511,,3.428571,7.428571000000002,108.8571,16.71429,-21.14286,3.714286
2022-09-04,CA,1.0,1.0,2.0,1.78103,5.857143,0.01482362,,-18.0,-7.285714,-9.142857,-34.57143,-33.714290000000005,5.428571
2022-09-04,CO,2.0,1.0,2.0,1.7404700000000002,0.2857143,0.004961406,,-6.428571,1.857143,62.0,-12.42857,-31.57143,2.857143
2022-09-04,CT,1.0,0.0,2.0,1.34696,0.2857143,0.008013781,,-3.571429,1.5714290000000002,64.42857,-4.285714,-29.71429,4.142857
2022-09-04,DE,1.0,1.0,1.0,1.06121,0.1428571,0.01467061,,5.571429,8.857142999999997,,-23.85714,-26.28571,4.857143
2022-09-04,FL,1.0,0.0,0.0,3.22321,9.857143,0.0458947,,-14.85714,-4.285714,-13.57143,-23.0,-27.28571,4.714286
2022-09-04,GA,2.0,1.0,3.0,3.58241,3.857143,0.03632843,,-10.28571,1.857143,33.14286,-7.142857000000001,-28.14286,5.142857
2022-09-04,HI,1.0,1.0,1.0,2.81536,0.1428571,0.01008969,,-18.28571,-7.857142999999999,-14.85714,-21.42857,-33.0,5.714286
2022-09-04,ID,1.0,0.0,1.0,0.80018,0.1428571,0.00797165,,7.142857000000001,16.85714,189.5714,29.14286,-24.28571,0.7142857
2022-09-04,IL,2.0,0.0,2.0,2.07513,1.0,0.007891526,,-6.428571,0.4285714,83.71429,-16.42857,-30.85714,3.428571
2022-09-04,IN,1.0,0.0,2.0,1.49359,2.714286,0.04031785,,-1.285714,-2.285714,139.8571,4.142857,-25.85714,3.0
2022-09-04,IA,1.0,0.0,1.0,0.673474,0.2857143,0.009055719,,11.0,17.28571,193.4286,7.428571000000002,-25.0,1.714286
2022-09-04,KS,1.0,0.0,2.0,1.24414,0.2857143,0.009807192,,0.2857143,3.428571,114.8571,22.14286,-24.71429,2.285714
2022-09-04,KY,2.0,0.0,2.0,1.75568,2.0,0.04476603,,-2.142857,7.142857000000001,120.4286,-2.0,-24.28571,3.571429
2022-09-04,LA,2.0,0.0,1.0,1.95804,1.4285709999999998,0.03072994,,-10.71429,2.428571,-7.571428999999998,-9.285714,-24.57143,4.428571
2022-09-04,ME,1.0,1.0,2.0,0.95729,0.0,0.0,,25.71429,29.85714,231.8571,44.85714,-21.71429,2.714286
2022-09-04,MD,2.0,0.0,0.0,1.72862,0.4285714,0.007088887,,-10.0,-1.285714,88.14286,-31.57143,-32.42857,5.428571
2022-09-04,MA,2.0,0.0,2.0,0.914233,0.8571429,0.01233387,,-8.714286,-4.857143,45.71429000000001,-26.42857,-35.14286,5.142857
2022-09-04,MI,2.0,0.0,1.0,0.810605,0.8571429,0.008582709,,-2.428571,4.857143,213.7143,-5.0,-28.71429,3.571429
2022-09-04,MN,1.0,0.0,1.0,0.908511,0.1428571,0.002533093,,3.285714,6.285714,140.1429,-8.0,-30.42857,3.0
2022-09-04,MS,1.0,1.0,1.0,3.47865,2.142857,0.072001,,-2.857143,4.714286,46.28571,23.57143,-22.85714,4.428571
2022-09-04,MO,2.0,0.0,1.0,1.39017,0.8571429,0.01396583,,5.0,8.0,105.0,10.85714,-23.57143,2.571429
2022-09-04,MT,1.0,1.0,1.0,0.734982,0.0,0.0,,17.42857,36.71429000000001,198.4286,42.28571,-20.85714,-5.551115e-17
2022-09-04,NE,1.0,0.0,1.0,2.39633,0.2857143,0.01477011,,6.571428999999998,5.285714,129.0,10.57143,-25.14286,2.285714
2022-09-04,NV,1.0,0.0,1.0,1.24342,0.7142857,0.02318992,,-11.57143,-3.428571,-15.0,-16.14286,-25.0,3.714286
2022-09-04,NH,1.0,0.0,2.0,0.116144,0.0,0.0,,5.285714,11.71429,158.2857,-18.71429,-28.42857,4.428571
2022-09-04,NJ,2.0,0.0,2.0,2.30391,1.285714,0.01447519,,-5.428571,3.571429,88.14286,-17.0,-33.85714,5.0
2022-09-04,NM,2.0,0.0,2.0,3.01382,2.285714,0.1090081,,-5.857143,-2.142857,40.57143,-6.857142999999999,-25.85714,3.0
2022-09-04,NY,2.0,0.0,2.0,1.21673,2.571429,0.01321829,,-12.57143,-5.571429,49.85714,-27.71429,-35.0,4.714286
2022-09-04,NC,1.0,0.0,2.0,1.46133,1.0,0.00953463,,-6.571428999999998,6.142857,64.28571,-13.0,-27.57143,4.142857
2022-09-04,ND,2.0,0.0,1.0,1.11353,0.5714286,0.07498453,,4.0,4.857143,151.5714,10.0,-22.57143,0.4285714
2022-09-04,OH,1.0,0.0,1.0,2.33511,2.0,0.01710996,,-3.714286,-0.1428571,109.2857,-3.571429,-27.71429,3.857143
2022-09-04,OK,1.0,1.0,1.0,0.825202,1.285714,0.03249239,,0.1428571,5.142857,50.85714,14.14286,-21.28571,4.0
2022-09-04,OR,2.0,0.0,2.0,0.713497,0.1428571,0.003387057,,-2.571429,7.571428999999998,92.71429,-15.28571,-30.57143,3.428571
2022-09-04,PA,1.0,1.0,1.0,1.03533,5.571429,0.04352002,,-6.0,3.571429,92.28571,-22.42857,-29.71429,4.571429
2022-09-04,RI,1.0,1.0,2.0,0.396922,0.0,0.0,,-4.857143,-2.714286,182.2857,-25.71429,-30.28571,4.142857
2022-09-04,SC,1.0,0.0,0.0,1.94178,1.5714290000000002,0.0305208,,5.551115e-17,10.28571,62.42856999999999,21.0,-23.0,4.428571
2022-09-04,SD,1.0,0.0,1.0,0.635356,1.0,0.1130379,,18.71429,31.0,267.5714,48.14286,-19.85714,1.5714290000000002
2022-09-04,TN,1.0,0.0,1.0,2.34461,3.142857,0.0459941,,-1.285714,8.428571,75.71429,-5.571429,-23.28571,4.142857
2022-09-04,TX,1.0,0.0,1.0,3.92683,11.71429,0.04039983,,-9.714286,-2.0,-5.285714,-9.428571,-27.57143,5.285714
2022-09-04,UT,1.0,0.0,1.0,2.22134,0.1428571,0.0044559890000000005,,-4.428571,1.285714,97.71429,-5.142857,-31.71429,2.714286
2022-09-04,VT,1.0,0.0,1.0,0.503119,0.0,0.0,,9.0,11.14286,195.8571,-14.14286,-32.14286,4.142857
2022-09-04,VA,1.0,0.0,2.0,2.2389900000000003,3.0,0.03514725,,-8.285714,5.857143,76.14286,-10.85714,-30.57143,5.285714
2022-09-04,WA,2.0,1.0,2.0,1.03862,1.4285709999999998,0.01876023,,-3.285714,3.714286,91.85714,-14.0,-34.0,3.571429
2022-09-04,WV,2.0,0.0,0.0,0.968171,0.0,0.0,,1.857143,12.57143,118.1429,20.85714,-22.57143,3.0
2022-09-04,WI,1.0,0.0,1.0,0.7998850000000001,0.1428571,0.002453564,,2.714286,13.28571,201.0,4.142857,-26.71429,2.857143
2022-09-04,WY,1.0,0.0,0.0,1.26219,0.0,0.0,,14.42857,13.71429,235.2857,35.14286,-23.85714,0.1428571
2022-09-11,AL,1.0,1.0,1.0,1.79099,2.714286,0.0553576,,-7.428571000000002,5.285714,35.85714,9.142857,-10.57143,3.0
2022-09-11,AK,1.0,1.0,2.0,1.06436,0.2857143,0.03905628,,22.71429,18.85714,217.7143,46.71429000000001,-4.857143,1.142857
2022-09-11,AZ,1.0,0.0,1.0,0.664641,0.5714286,0.007850677,,-17.0,-9.571429,-31.14286,-18.14286,-20.42857,3.428571
2022-09-11,AR,1.0,1.0,1.0,1.53406,1.0,0.03313645,,1.5714290000000002,5.0,99.85714,17.28571,-9.142857,2.0
2022-09-11,CA,1.0,1.0,2.0,1.7173900000000002,3.857143,0.009761898,,-19.85714,-10.28571,-13.28571,-33.14286,-24.71429,4.285714
2022-09-11,CO,2.0,1.0,2.0,1.885,0.4285714,0.0074421090000000014,,-10.14286,-2.428571,36.85714,-12.71429,-21.28571,2.571429
2022-09-11,CT,1.0,0.0,2.0,1.6883,1.0,0.02804823,,-5.428571,-0.5714286,72.57143,-5.0,-19.42857,1.714286
2022-09-11,DE,1.0,1.0,1.0,0.807549,0.0,0.0,,1.4285709999999998,4.571429,,-25.85714,-16.71429,2.714286
2022-09-11,FL,1.0,0.0,0.0,3.06748,10.85714,0.05055068,,-17.57143,-7.285714,-25.0,-24.28571,-18.71429,4.0
2022-09-11,GA,2.0,1.0,3.0,3.43385,6.714286,0.06323837,,-11.42857,-0.1428571,35.57143,-6.428571,-17.42857,3.428571
2022-09-11,HI,1.0,1.0,1.0,3.05791,0.1428571,0.01008969,,-19.85714,-11.0,-18.57143,-21.57143,-25.57143,4.571429
2022-09-11,ID,1.0,0.0,1.0,0.731734,0.0,0.0,,3.857143,12.14286,143.8571,28.71429,-12.14286,-0.1428571
2022-09-11,IL,2.0,0.0,2.0,1.84541,0.2857143,0.002254722,,-8.428571,-2.714286,59.28571,-14.28571,-19.42857,2.142857
2022-09-11,IN,1.0,0.0,2.0,1.42034,5.142857,0.07639171,,-3.0,-5.285714,113.1429,3.714286,-12.42857,1.4285709999999998
2022-09-11,IA,1.0,0.0,1.0,0.617284,0.1428571,0.00452786,,7.428571000000002,13.28571,140.5714,7.142857000000001,-11.42857,0.7142857
2022-09-11,KS,1.0,0.0,2.0,0.864964,0.0,0.0,,0.4285714,1.0,93.57143,21.71429,-10.85714,0.7142857
2022-09-11,KY,2.0,0.0,2.0,1.81741,1.285714,0.02877816,,-4.142857,4.285714,118.8571,-0.2857143,-12.0,1.5714290000000002
2022-09-11,LA,2.0,0.0,1.0,1.98365,3.0,0.06453287,,-11.85714,0.2857143,-3.571429,-8.285714,-14.28571,2.428571
2022-09-11,ME,1.0,1.0,2.0,1.0682200000000002,0.0,0.0,,20.14286,28.14286,203.8571,41.57143,-11.71429,0.8571429
2022-09-11,MD,2.0,0.0,0.0,2.01705,0.8571429,0.01417777,,-12.42857,-4.0,72.71429,-29.42857,-23.42857,3.857143
2022-09-11,MA,2.0,0.0,2.0,1.12976,0.4285714,0.006166936,,-9.0,-5.0,50.71429000000001,-22.71429,-26.0,3.0
2022-09-11,MI,2.0,0.0,1.0,0.924198,0.7142857,0.007152257,,-3.142857,1.5714290000000002,154.5714,-6.0,-15.57143,2.0
2022-09-11,MN,1.0,0.0,1.0,1.12719,0.1428571,0.002533093,,-0.5714286,4.714286,104.7143,-9.714286,-18.14286,2.285714
2022-09-11,MS,1.0,1.0,1.0,2.66585,5.0,0.1680023,,-5.571429,0.8571429,41.57143,26.0,-11.14286,2.857143
2022-09-11,MO,2.0,0.0,1.0,1.30524,0.7142857,0.01163819,,2.571429,4.857143,93.85714,11.42857,-11.28571,1.142857
2022-09-11,MT,1.0,1.0,1.0,0.8368200000000001,0.1428571,0.0133664,,16.57143,29.28571,159.4286,46.42857,-9.285714,-0.5714286
2022-09-11,NE,1.0,0.0,1.0,2.04426,0.8571429,0.04431034,,5.0,1.0,90.28571,11.71429,-11.14286,1.142857
2022-09-11,NV,1.0,0.0,1.0,1.2330299999999998,0.7142857,0.02318992,,-13.57143,-5.857143,-15.71429,-14.85714,-18.14286,2.857143
2022-09-11,NH,1.0,0.0,2.0,0.257069,0.2857143,0.02101287,,1.285714,8.857142999999997,152.4286,-20.28571,-18.28571,2.0
2022-09-11,NJ,2.0,0.0,2.0,2.89386,1.285714,0.01447519,,-8.857142999999997,1.4285709999999998,81.85714,-15.0,-24.28571,2.857143
2022-09-11,NM,2.0,0.0,2.0,2.46466,0.5714286,0.02725203,,-8.857142999999997,-5.571429,30.42857,-5.428571,-16.0,2.142857
2022-09-11,NY,2.0,0.0,2.0,1.7169900000000002,2.285714,0.01174959,,-14.57143,-5.428571,43.28571,-22.85714,-25.71429,2.428571
2022-09-11,NC,1.0,0.0,2.0,1.54958,2.571429,0.02451762,,-8.857142999999997,3.142857,51.85714,-12.71429,-17.42857,3.0
2022-09-11,ND,2.0,0.0,1.0,1.91441,0.0,0.0,,6.428571,4.571429,131.1429,14.71429,-9.285714,-0.8571429
2022-09-11,OH,1.0,0.0,1.0,2.3143,1.285714,0.01099926,,-4.285714,-2.714286,112.4286,-2.285714,-15.14286,1.5714290000000002
2022-09-11,OK,1.0,1.0,1.0,0.765215,1.714286,0.04332318,,-1.5714290000000002,2.857143,43.57143,11.28571,-9.0,2.285714
2022-09-11,OR,2.0,0.0,2.0,0.7878890000000001,0.0,0.0,,-6.857142999999999,3.571429,66.71429,-14.57143,-22.14286,2.428571
2022-09-11,PA,1.0,1.0,1.0,1.13326,4.571429,0.03570874,,-8.0,2.285714,78.85714,-20.85714,-19.14286,2.571429
2022-09-11,RI,1.0,1.0,2.0,0.861625,0.0,0.0,,-6.714286,-5.0,173.0,-26.71429,-21.0,1.857143
2022-09-11,SC,1.0,0.0,0.0,1.99485,1.285714,0.02497156,,-2.857143,6.714286,46.28571,18.57143,-11.85714,2.714286
2022-09-11,SD,1.0,0.0,1.0,0.64276,1.0,0.1130379,,15.42857,25.14286,197.7143,43.42857,-5.857143,0.4285714
2022-09-11,TN,1.0,0.0,1.0,2.28682,3.428571,0.05017539,,-2.857143,5.428571,73.42857,-0.2857143,-11.57143,2.142857
2022-09-11,TX,1.0,0.0,1.0,3.76957,19.42857,0.06700459,,-10.85714,-3.285714,-2.714286,-7.857142999999999,-17.0,3.0
2022-09-11,UT,1.0,0.0,1.0,1.71843,0.0,0.0,,-4.714286,-1.142857,83.85714,-0.8571429,-19.71429,1.5714290000000002
2022-09-11,VT,1.0,0.0,1.0,0.684411,0.0,0.0,,4.285714,6.285714,172.4286,-10.28571,-23.42857,2.571429
2022-09-11,VA,1.0,0.0,2.0,2.46721,3.142857,0.03682093,,-11.0,2.428571,63.42856999999999,-11.71429,-20.14286,3.571429
2022-09-11,WA,2.0,1.0,2.0,1.22778,1.857143,0.0243883,,-6.857142999999999,-0.1428571,63.71429000000001,-15.42857,-25.0,2.857143
2022-09-11,WV,2.0,0.0,0.0,1.58418,0.1428571,0.007993587,,-1.142857,8.714286,100.0,27.0,-11.85714,1.714286
2022-09-11,WI,1.0,0.0,1.0,0.932604,0.0,0.0,,-2.142857,7.714286,121.0,1.714286,-14.28571,1.857143
2022-09-11,WY,1.0,0.0,0.0,0.900901,0.0,0.0,,9.857143,7.714286,182.2857,33.57143,-12.14286,-0.2857143
2022-09-18,AL,1.0,1.0,1.0,1.9431,2.142857,0.04370337,,-6.285714,6.857142999999999,44.71429000000001,12.0,-11.42857,2.428571
2022-09-18,AK,1.0,1.0,2.0,1.48577,0.0,0.0,,27.14286,20.42857,191.5714,38.57143,-7.142857000000001,0.5714286
2022-09-18,AZ,1.0,0.0,1.0,0.680952,1.0,0.01373868,,-16.85714,-10.0,-28.57143,-17.14286,-21.71429,3.285714
2022-09-18,AR,1.0,1.0,1.0,1.41528,0.8571429,0.02840267,,1.714286,3.714286,97.42857,17.57143,-10.42857,1.714286
2022-09-18,CA,1.0,1.0,2.0,1.87261,3.142857,0.007954139,,-19.57143,-11.57143,-9.714286,-32.14286,-25.57143,3.857143
2022-09-18,CO,2.0,1.0,2.0,1.89645,0.2857143,0.004961406,,-9.571429,-3.142857,43.28571,-10.85714,-22.71429,1.714286
2022-09-18,CT,1.0,0.0,2.0,1.72177,0.1428571,0.00400689,,-4.857143,0.0,69.42857,-4.428571,-18.57143,1.4285709999999998
2022-09-18,DE,1.0,1.0,1.0,1.05991,0.2857143,0.02934122,,2.285714,4.714286,,-19.42857,-17.42857,1.142857
2022-09-18,FL,1.0,0.0,0.0,3.33144,9.714286,0.04522956,,-16.42857,-6.714286,-21.28571,-22.57143,-19.57143,3.285714
2022-09-18,GA,2.0,1.0,3.0,4.26176,4.285714,0.04036492,,-10.0,0.2857143,45.85714,-4.285714,-18.57143,2.428571
2022-09-18,HI,1.0,1.0,1.0,3.06649,0.5714286,0.04035877,,-20.14286,-11.85714,-19.28571,-21.14286,-26.71429,4.428571
2022-09-18,ID,1.0,0.0,1.0,0.5552060000000001,0.1428571,0.00797165,,2.857143,10.28571,145.0,28.0,-13.71429,-0.2857143
2022-09-18,IL,2.0,0.0,2.0,1.97016,1.857143,0.01465569,,-6.428571,-1.714286,74.71429,-12.0,-20.42857,1.5714290000000002
2022-09-18,IN,1.0,0.0,2.0,1.81961,3.571429,0.053049800000000015,,-1.857143,-4.428571,127.0,7.0,-13.42857,0.7142857
2022-09-18,IA,1.0,0.0,1.0,0.412726,0.0,0.0,,9.571429,12.85714,140.8571,6.428571,-12.14286,0.1428571
2022-09-18,KS,1.0,0.0,2.0,1.36743,0.1428571,0.004903596,,0.2857143,0.4285714,90.28571,21.57143,-12.85714,0.5714286
2022-09-18,KY,2.0,0.0,2.0,1.81301,0.8571429,0.01918544,,-3.142857,5.285714,126.8571,3.142857,-13.42857,1.142857
2022-09-18,LA,2.0,0.0,1.0,2.24753,2.857143,0.06145987,,-10.71429,-0.4285714,-0.1428571,-6.428571,-15.57143,2.285714
2022-09-18,ME,1.0,1.0,2.0,1.24443,0.0,0.0,,17.71429,24.42857,175.4286,36.14286,-12.42857,1.714286
2022-09-18,MD,2.0,0.0,0.0,2.25475,0.7142857,0.01181481,,-10.14286,-2.0,91.14286,-28.42857,-22.85714,3.0
2022-09-18,MA,2.0,0.0,2.0,1.23265,0.4285714,0.006166936,,-9.0,-6.571428999999998,45.71429000000001,-21.85714,-25.42857,3.0
2022-09-18,MI,2.0,0.0,1.0,1.01914,0.5714286,0.005721805999999999,,-3.142857,1.5714290000000002,159.2857,-3.285714,-16.14286,1.714286
2022-09-18,MN,1.0,0.0,1.0,1.26518,0.0,0.0,,-0.7142857,3.428571,95.57143,-9.571429,-18.71429,2.285714
2022-09-18,MS,1.0,1.0,1.0,2.6407700000000003,3.571429,0.1200017,,-5.142857,1.142857,45.14286,26.28571,-12.57143,2.285714
2022-09-18,MO,2.0,0.0,1.0,1.07778,0.8571429,0.01396583,,3.285714,5.0,91.71429,13.14286,-12.42857,1.142857
2022-09-18,MT,1.0,1.0,1.0,0.978577,0.0,0.0,,14.57143,27.42857,148.5714,41.28571,-10.14286,-0.1428571
2022-09-18,NE,1.0,0.0,1.0,1.80676,0.5714286,0.02954023,,5.285714,0.5714286,89.57143,12.14286,-13.28571,0.8571429
2022-09-18,NV,1.0,0.0,1.0,1.30551,1.5714290000000002,0.05101782,,-11.28571,-6.142857,-13.14286,-12.28571,-18.0,2.285714
2022-09-18,NH,1.0,0.0,2.0,0.0,0.1428571,0.01050643,,0.8571429,8.857142999999997,123.5714,-24.14286,-18.14286,2.428571
2022-09-18,NJ,2.0,0.0,2.0,3.11816,1.857143,0.02090861,,-8.285714,1.857143,93.42857,-15.0,-24.28571,2.285714
2022-09-18,NM,2.0,0.0,2.0,2.53704,0.7142857,0.03406504,,-9.142857,-5.142857,33.714290000000005,-2.857143,-17.28571,1.857143
2022-09-18,NY,2.0,0.0,2.0,1.87767,2.571429,0.01321829,,-14.14286,-5.714286,46.0,-22.0,-25.42857,1.857143
2022-09-18,NC,1.0,0.0,2.0,1.81693,2.285714,0.02179344,,-6.857142999999999,4.428571,69.14286,-10.0,-17.28571,1.857143
2022-09-18,ND,2.0,0.0,1.0,2.09895,0.0,0.0,,5.571429,2.857143,111.2857,12.0,-9.857143,-0.1428571
2022-09-18,OH,1.0,0.0,1.0,2.31426,1.714286,0.01466568,,-3.142857,-2.285714,121.5714,-0.8571429,-15.71429,1.285714
2022-09-18,OK,1.0,1.0,1.0,0.646853,0.8571429,0.02166159,,-1.714286,1.0,39.28571,15.0,-11.14286,2.142857
2022-09-18,OR,2.0,0.0,2.0,0.985091,0.1428571,0.003387057,,-5.857143,2.0,70.57143,-14.0,-22.42857,2.571429
2022-09-18,PA,1.0,1.0,1.0,1.16621,4.428571,0.03459284,,-6.285714,3.571429,96.85714,-19.28571,-18.57143,2.0
2022-09-18,RI,1.0,1.0,2.0,1.00488,0.0,0.0,,-6.142857,-4.857143,172.4286,-27.42857,-20.14286,1.4285709999999998
2022-09-18,SC,1.0,0.0,0.0,2.26625,2.142857,0.04161927,,-1.142857,8.142857000000001,64.0,19.14286,-12.71429,1.857143
2022-09-18,SD,1.0,0.0,1.0,0.659439,1.0,0.1130379,,14.71429,23.71429,193.8571,42.85714,-7.0,0.2857143
2022-09-18,TN,1.0,0.0,1.0,2.78308,2.857143,0.04181282,,-1.4285709999999998,6.571428999999998,85.57143,-5.551115e-17,-12.28571,1.5714290000000002
2022-09-18,TX,1.0,0.0,1.0,4.70016,17.28571,0.05961438,,-10.71429,-3.571429,-1.142857,-6.142857,-18.57143,3.0
2022-09-18,UT,1.0,0.0,1.0,1.72104,0.0,0.0,,-4.285714,-1.4285709999999998,87.14286,-0.7142857,-21.28571,1.4285709999999998
2022-09-18,VT,1.0,0.0,1.0,0.7861319999999999,0.0,0.0,,4.428571,4.571429,144.5714,-17.85714,-23.85714,2.857143
2022-09-18,VA,1.0,0.0,2.0,2.72458,2.428571,0.02845253,,-9.285714,4.571429,77.0,-10.28571,-20.28571,3.0
2022-09-18,WA,2.0,1.0,2.0,1.40313,1.4285709999999998,0.01876023,,-6.857142999999999,-0.8571429,63.0,-15.85714,-25.14286,2.857143
2022-09-18,WV,2.0,0.0,0.0,1.63317,0.0,0.0,,1.142857,8.285714,112.0,30.71429,-12.0,1.0
2022-09-18,WI,1.0,0.0,1.0,1.15712,0.4285714,0.0073606919999999985,,0.8571429,9.714286,147.8571,7.428571000000002,-14.14286,0.8571429
2022-09-18,WY,1.0,0.0,0.0,0.953895,0.0,0.0,,9.0,6.142857,173.1429,33.85714,-13.14286,-0.5714286
2022-09-25,AL,1.0,1.0,1.0,2.38387,3.285714,0.06701184,,-5.571429,7.0,43.0,14.42857,-11.71429,2.428571
2022-09-25,AK,1.0,1.0,2.0,1.17441,0.2857143,0.03905628,,24.42857,17.42857,150.1429,28.28571,-8.857142999999997,1.0
2022-09-25,AZ,1.0,0.0,1.0,0.847145,1.714286,0.02355203,,-16.57143,-10.0,-28.0,-16.85714,-22.0,3.285714
2022-09-25,AR,1.0,1.0,1.0,1.58473,1.142857,0.03787023,,2.142857,3.857143,105.7143,19.85714,-10.57143,1.714286
2022-09-25,CA,1.0,1.0,2.0,1.96579,7.857142999999999,0.01988535,,-19.85714,-11.71429,-7.571428999999998,-32.0,-25.85714,3.857143
2022-09-25,CO,2.0,1.0,2.0,2.25358,0.5714286,0.009922812,,-9.285714,-3.0,41.71429000000001,-9.428571,-22.85714,2.142857
2022-09-25,CT,1.0,0.0,2.0,1.83094,0.4285714,0.01202067,,-6.428571,-1.857143,54.14286,-3.0,-19.14286,2.571429
2022-09-25,DE,1.0,1.0,2.0,0.982375,0.0,0.0,,1.4285709999999998,4.142857,,-22.0,-16.71429,2.714286
2022-09-25,FL,1.0,0.0,0.0,3.39787,10.14286,0.04722498,,-21.28571,-3.0,-27.14286,-28.14286,-27.85714,6.142857
2022-09-25,GA,2.0,1.0,3.0,4.87823,6.571428999999998,0.06189288,,-9.571429,1.857143,44.42857,-2.428571,-19.14286,2.571429
2022-09-25,HI,1.0,1.0,1.0,3.04737,0.7142857,0.05044847,,-21.14286,-13.85714,-20.42857,-21.42857,-27.14286,4.428571
2022-09-25,ID,1.0,0.0,1.0,0.689797,0.5714286,0.0318866,,2.428571,9.714286,137.4286,27.42857,-14.0,-0.2857143
2022-09-25,IL,2.0,0.0,2.0,2.01751,1.285714,0.01014625,,-7.0,-0.5714286,58.42856999999999,-16.14286,-20.0,1.714286
2022-09-25,IN,1.0,0.0,2.0,1.96565,5.428571,0.08063569,,-1.857143,-5.0,111.0,5.428571,-13.85714,1.0
2022-09-25,IA,1.0,0.0,1.0,0.44915,1.285714,0.04075074,,7.857142999999999,14.71429,140.5714,4.571429,-11.57143,0.4285714
2022-09-25,KS,1.0,0.0,1.0,1.4839,0.1428571,0.004903596,,-0.4285714,0.7142857,100.2857,28.42857,-12.14286,0.7142857
2022-09-25,KY,2.0,0.0,2.0,1.98731,1.4285709999999998,0.03197574,,-3.285714,5.857143,123.5714,2.142857,-13.85714,1.4285709999999998
2022-09-25,LA,2.0,0.0,1.0,2.55885,4.714286,0.1014088,,-10.14286,-0.2857143,2.285714,-5.285714,-15.57143,2.142857
2022-09-25,ME,1.0,1.0,2.0,1.08338,0.0,0.0,,17.57143,23.28571,166.5714,34.0,-12.28571,2.0
2022-09-25,MD,2.0,0.0,0.0,2.34579,0.5714286,0.009451849,,-11.85714,-4.0,72.28571,-28.42857,-23.42857,3.857143
2022-09-25,MA,2.0,0.0,2.0,1.39094,0.5714286,0.008222581999999999,,-9.714286,-7.571428999999998,33.57143,-22.57143,-25.28571,3.714286
2022-09-25,MI,2.0,0.0,1.0,1.04161,0.8571429,0.008582709,,-5.0,0.0,108.5714,-7.571428999999998,-15.71429,2.571429
2022-09-25,MN,1.0,0.0,1.0,1.51742,0.4285714,0.00759928,,-1.285714,2.857143,84.85714,-11.28571,-17.85714,2.857143
2022-09-25,MS,1.0,1.0,1.0,2.90593,3.714286,0.1248017,,-4.428571,0.8571429,46.85714,25.28571,-12.85714,2.571429
2022-09-25,MO,2.0,0.0,1.0,1.32254,1.0,0.01629347,,2.857143,5.714286,90.42857,12.42857,-12.57143,1.142857
2022-09-25,MT,1.0,1.0,0.0,0.930604,0.1428571,0.0133664,,13.28571,25.71429,135.4286,39.0,-10.57143,-0.1428571
2022-09-25,NE,1.0,0.0,1.0,2.4678400000000003,1.714286,0.08862069,,5.857143,0.2857143,95.14286,10.42857,-12.57143,0.8571429
2022-09-25,NV,1.0,0.0,1.0,1.12514,1.285714,0.04174186,,-12.71429,-7.0,-9.571429,-13.14286,-18.28571,2.285714
2022-09-25,NH,1.0,0.0,2.0,0.420926,0.2857143,0.02101287,,0.7142857,7.571428999999998,115.5714,-21.0,-17.42857,2.857143
2022-09-25,NJ,2.0,0.0,2.0,3.54979,2.857143,0.0321671,,-9.428571,1.285714,70.71429,-17.28571,-24.42857,3.428571
