"","region_type","region","year","week","weighted_ili","unweighted_ili","age_0_4","age_25_49","age_25_64","age_5_24","age_50_64","age_65","ilitotal","num_of_providers","total_patients","week_start"
"1","States","Alabama",2019,40,NA,1.97633,NA,NA,NA,NA,NA,NA,937,101,47411,2019-09-29
"2","States","Alaska",2019,40,NA,1.04516,NA,NA,NA,NA,NA,NA,53,18,5071,2019-09-29
"3","States","Arizona",2019,40,NA,1.0662,NA,NA,NA,NA,NA,NA,129,27,12099,2019-09-29
"4","States","Arkansas",2019,40,NA,1.19323,NA,NA,NA,NA,NA,NA,62,15,5196,2019-09-29
"5","States","California",2019,40,NA,1.36062,NA,NA,NA,NA,NA,NA,770,119,56592,2019-09-29
"6","States","Colorado",2019,40,NA,2.48564,NA,NA,NA,NA,NA,NA,870,69,35001,2019-09-29
"7","States","Connecticut",2019,40,NA,1.24979,NA,NA,NA,NA,NA,NA,512,76,40967,2019-09-29
"8","States","Delaware",2019,40,NA,0,NA,NA,NA,NA,NA,NA,0,6,1260,2019-09-29
"9","States","District of Columbia",2019,40,NA,0.563736,NA,NA,NA,NA,NA,NA,67,4,11885,2019-09-29
"10","States","Florida",2019,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-09-29
"11","States","Georgia",2019,40,NA,2.36053,NA,NA,NA,NA,NA,NA,1954,94,82778,2019-09-29
"12","States","Hawaii",2019,40,NA,2.01058,NA,NA,NA,NA,NA,NA,76,21,3780,2019-09-29
"13","States","Idaho",2019,40,NA,0.615385,NA,NA,NA,NA,NA,NA,12,7,1950,2019-09-29
"14","States","Illinois",2019,40,NA,1.41375,NA,NA,NA,NA,NA,NA,1153,181,81556,2019-09-29
"15","States","Indiana",2019,40,NA,0.949495,NA,NA,NA,NA,NA,NA,47,25,4950,2019-09-29
"16","States","Iowa",2019,40,NA,0.875912,NA,NA,NA,NA,NA,NA,60,19,6850,2019-09-29
"17","States","Kansas",2019,40,NA,0.89368,NA,NA,NA,NA,NA,NA,126,30,14099,2019-09-29
"18","States","Kentucky",2019,40,NA,1.24969,NA,NA,NA,NA,NA,NA,149,33,11923,2019-09-29
"19","States","Louisiana",2019,40,NA,4.23665,NA,NA,NA,NA,NA,NA,2346,100,55374,2019-09-29
"20","States","Maine",2019,40,NA,0.822834,NA,NA,NA,NA,NA,NA,128,54,15556,2019-09-29
"21","States","Maryland",2019,40,NA,1.26484,NA,NA,NA,NA,NA,NA,667,74,52734,2019-09-29
"22","States","Massachusetts",2019,40,NA,0.934375,NA,NA,NA,NA,NA,NA,555,72,59398,2019-09-29
"23","States","Michigan",2019,40,NA,0.797603,NA,NA,NA,NA,NA,NA,181,73,22693,2019-09-29
"24","States","Minnesota",2019,40,NA,2.42367,NA,NA,NA,NA,NA,NA,181,21,7468,2019-09-29
"25","States","Mississippi",2019,40,NA,1.93891,NA,NA,NA,NA,NA,NA,365,45,18825,2019-09-29
"26","States","Missouri",2019,40,NA,0.447427,NA,NA,NA,NA,NA,NA,16,16,3576,2019-09-29
"27","States","Montana",2019,40,NA,1.00762,NA,NA,NA,NA,NA,NA,82,38,8138,2019-09-29
"28","States","Nebraska",2019,40,NA,1.62049,NA,NA,NA,NA,NA,NA,186,65,11478,2019-09-29
"29","States","Nevada",2019,40,NA,0.867925,NA,NA,NA,NA,NA,NA,92,28,10600,2019-09-29
"30","States","New Hampshire",2019,40,NA,0.401786,NA,NA,NA,NA,NA,NA,9,13,2240,2019-09-29
"31","States","New Jersey",2019,40,NA,2.00734,NA,NA,NA,NA,NA,NA,667,41,33228,2019-09-29
"32","States","New Mexico",2019,40,NA,0.91895,NA,NA,NA,NA,NA,NA,211,52,22961,2019-09-29
"33","States","New York",2019,40,NA,0.865685,NA,NA,NA,NA,NA,NA,518,131,59837,2019-09-29
"34","States","North Carolina",2019,40,NA,1.08263,NA,NA,NA,NA,NA,NA,1202,157,111026,2019-09-29
"35","States","North Dakota",2019,40,NA,0.920162,NA,NA,NA,NA,NA,NA,34,13,3695,2019-09-29
"36","States","Ohio",2019,40,NA,0.616381,NA,NA,NA,NA,NA,NA,118,46,19144,2019-09-29
"37","States","Oklahoma",2019,40,NA,1.35709,NA,NA,NA,NA,NA,NA,131,28,9653,2019-09-29
"38","States","Oregon",2019,40,NA,1.0924,NA,NA,NA,NA,NA,NA,467,95,42750,2019-09-29
"39","States","Pennsylvania",2019,40,NA,0.922017,NA,NA,NA,NA,NA,NA,487,125,52819,2019-09-29
"40","States","Rhode Island",2019,40,NA,0.140801,NA,NA,NA,NA,NA,NA,9,23,6392,2019-09-29
"41","States","South Carolina",2019,40,NA,2.03774,NA,NA,NA,NA,NA,NA,243,25,11925,2019-09-29
"42","States","South Dakota",2019,40,NA,0.665014,NA,NA,NA,NA,NA,NA,110,30,16541,2019-09-29
"43","States","Tennessee",2019,40,NA,1.59221,NA,NA,NA,NA,NA,NA,695,87,43650,2019-09-29
"44","States","Texas",2019,40,NA,2.1399,NA,NA,NA,NA,NA,NA,640,115,29908,2019-09-29
"45","States","Utah",2019,40,NA,1.48896,NA,NA,NA,NA,NA,NA,311,53,20887,2019-09-29
"46","States","Vermont",2019,40,NA,0.867052,NA,NA,NA,NA,NA,NA,48,17,5536,2019-09-29
"47","States","Virginia",2019,40,NA,1.70235,NA,NA,NA,NA,NA,NA,1691,151,99333,2019-09-29
"48","States","Washington",2019,40,NA,0.968318,NA,NA,NA,NA,NA,NA,206,46,21274,2019-09-29
"49","States","West Virginia",2019,40,NA,0.854292,NA,NA,NA,NA,NA,NA,143,56,16739,2019-09-29
"50","States","Wisconsin",2019,40,NA,0.898354,NA,NA,NA,NA,NA,NA,232,45,25825,2019-09-29
"51","States","Wyoming",2019,40,NA,1.1875,NA,NA,NA,NA,NA,NA,57,20,4800,2019-09-29
"52","States","Commonwealth of the Northern Mariana Islands",2019,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-09-29
"53","States","Puerto Rico",2019,40,NA,8.41338,NA,NA,NA,NA,NA,NA,254,7,3019,2019-09-29
"54","States","Virgin Islands",2019,40,NA,1.4218,NA,NA,NA,NA,NA,NA,12,4,844,2019-09-29
"55","States","New York City",2019,40,NA,1.56645,NA,NA,NA,NA,NA,NA,1543,80,98503,2019-09-29
"56","States","Alabama",2019,41,NA,1.8918,NA,NA,NA,NA,NA,NA,862,97,45565,2019-10-06
"57","States","Alaska",2019,41,NA,2.3322,NA,NA,NA,NA,NA,NA,123,18,5274,2019-10-06
"58","States","Arizona",2019,41,NA,1.19067,NA,NA,NA,NA,NA,NA,144,28,12094,2019-10-06
"59","States","Arkansas",2019,41,NA,1.87593,NA,NA,NA,NA,NA,NA,101,15,5384,2019-10-06
"60","States","California",2019,41,NA,1.51557,NA,NA,NA,NA,NA,NA,830,115,54765,2019-10-06
"61","States","Colorado",2019,41,NA,2.51736,NA,NA,NA,NA,NA,NA,957,70,38016,2019-10-06
"62","States","Connecticut",2019,41,NA,1.57002,NA,NA,NA,NA,NA,NA,662,80,42165,2019-10-06
"63","States","Delaware",2019,41,NA,0.0737463,NA,NA,NA,NA,NA,NA,1,6,1356,2019-10-06
"64","States","District of Columbia",2019,41,NA,1.47099,NA,NA,NA,NA,NA,NA,215,5,14616,2019-10-06
"65","States","Florida",2019,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-06
"66","States","Georgia",2019,41,NA,2.43887,NA,NA,NA,NA,NA,NA,1900,92,77905,2019-10-06
"67","States","Hawaii",2019,41,NA,2.00793,NA,NA,NA,NA,NA,NA,76,21,3785,2019-10-06
"68","States","Idaho",2019,41,NA,0.551572,NA,NA,NA,NA,NA,NA,10,7,1813,2019-10-06
"69","States","Illinois",2019,41,NA,1.63321,NA,NA,NA,NA,NA,NA,1153,178,70597,2019-10-06
"70","States","Indiana",2019,41,NA,1.11703,NA,NA,NA,NA,NA,NA,65,26,5819,2019-10-06
"71","States","Iowa",2019,41,NA,0.788927,NA,NA,NA,NA,NA,NA,57,19,7225,2019-10-06
"72","States","Kansas",2019,41,NA,1.24696,NA,NA,NA,NA,NA,NA,169,30,13553,2019-10-06
"73","States","Kentucky",2019,41,NA,1.00082,NA,NA,NA,NA,NA,NA,110,35,10991,2019-10-06
"74","States","Louisiana",2019,41,NA,4.39856,NA,NA,NA,NA,NA,NA,2356,98,53563,2019-10-06
"75","States","Maine",2019,41,NA,0.894029,NA,NA,NA,NA,NA,NA,143,55,15995,2019-10-06
"76","States","Maryland",2019,41,NA,1.44965,NA,NA,NA,NA,NA,NA,734,73,50633,2019-10-06
"77","States","Massachusetts",2019,41,NA,1.0167,NA,NA,NA,NA,NA,NA,599,73,58916,2019-10-06
"78","States","Michigan",2019,41,NA,0.924962,NA,NA,NA,NA,NA,NA,231,76,24974,2019-10-06
"79","States","Minnesota",2019,41,NA,2.33836,NA,NA,NA,NA,NA,NA,183,21,7826,2019-10-06
"80","States","Mississippi",2019,41,NA,2.03907,NA,NA,NA,NA,NA,NA,357,46,17508,2019-10-06
"81","States","Missouri",2019,41,NA,0.35482,NA,NA,NA,NA,NA,NA,12,16,3382,2019-10-06
"82","States","Montana",2019,41,NA,0.799842,NA,NA,NA,NA,NA,NA,81,40,10127,2019-10-06
"83","States","Nebraska",2019,41,NA,1.85789,NA,NA,NA,NA,NA,NA,211,67,11357,2019-10-06
"84","States","Nevada",2019,41,NA,0.819311,NA,NA,NA,NA,NA,NA,93,31,11351,2019-10-06
"85","States","New Hampshire",2019,41,NA,0.186047,NA,NA,NA,NA,NA,NA,4,13,2150,2019-10-06
"86","States","New Jersey",2019,41,NA,2.03954,NA,NA,NA,NA,NA,NA,653,41,32017,2019-10-06
"87","States","New Mexico",2019,41,NA,1.12857,NA,NA,NA,NA,NA,NA,260,50,23038,2019-10-06
"88","States","New York",2019,41,NA,1.00583,NA,NA,NA,NA,NA,NA,587,135,58360,2019-10-06
"89","States","North Carolina",2019,41,NA,1.06707,NA,NA,NA,NA,NA,NA,1148,157,107584,2019-10-06
"90","States","North Dakota",2019,41,NA,0.966184,NA,NA,NA,NA,NA,NA,36,14,3726,2019-10-06
"91","States","Ohio",2019,41,NA,0.668931,NA,NA,NA,NA,NA,NA,130,49,19434,2019-10-06
"92","States","Oklahoma",2019,41,NA,1.6426,NA,NA,NA,NA,NA,NA,157,28,9558,2019-10-06
"93","States","Oregon",2019,41,NA,1.05688,NA,NA,NA,NA,NA,NA,453,96,42862,2019-10-06
"94","States","Pennsylvania",2019,41,NA,1.01494,NA,NA,NA,NA,NA,NA,521,124,51333,2019-10-06
"95","States","Rhode Island",2019,41,NA,0.372787,NA,NA,NA,NA,NA,NA,24,23,6438,2019-10-06
"96","States","South Carolina",2019,41,NA,2.01056,NA,NA,NA,NA,NA,NA,217,25,10793,2019-10-06
"97","States","South Dakota",2019,41,NA,0.596352,NA,NA,NA,NA,NA,NA,102,32,17104,2019-10-06
"98","States","Tennessee",2019,41,NA,1.62558,NA,NA,NA,NA,NA,NA,668,86,41093,2019-10-06
"99","States","Texas",2019,41,NA,2.54297,NA,NA,NA,NA,NA,NA,759,116,29847,2019-10-06
"100","States","Utah",2019,41,NA,1.39894,NA,NA,NA,NA,NA,NA,288,53,20587,2019-10-06
"101","States","Vermont",2019,41,NA,0.65842,NA,NA,NA,NA,NA,NA,33,17,5012,2019-10-06
"102","States","Virginia",2019,41,NA,1.76111,NA,NA,NA,NA,NA,NA,1793,161,101811,2019-10-06
"103","States","Washington",2019,41,NA,1.20809,NA,NA,NA,NA,NA,NA,258,57,21356,2019-10-06
"104","States","West Virginia",2019,41,NA,0.986125,NA,NA,NA,NA,NA,NA,172,54,17442,2019-10-06
"105","States","Wisconsin",2019,41,NA,1.40262,NA,NA,NA,NA,NA,NA,369,46,26308,2019-10-06
"106","States","Wyoming",2019,41,NA,0.878697,NA,NA,NA,NA,NA,NA,41,20,4666,2019-10-06
"107","States","Commonwealth of the Northern Mariana Islands",2019,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-06
"108","States","Puerto Rico",2019,41,NA,7.23751,NA,NA,NA,NA,NA,NA,284,7,3924,2019-10-06
"109","States","Virgin Islands",2019,41,NA,1.67665,NA,NA,NA,NA,NA,NA,14,4,835,2019-10-06
"110","States","New York City",2019,41,NA,1.49829,NA,NA,NA,NA,NA,NA,1443,76,96310,2019-10-06
"111","States","Alabama",2019,42,NA,2.20263,NA,NA,NA,NA,NA,NA,947,97,42994,2019-10-13
"112","States","Alaska",2019,42,NA,1.51976,NA,NA,NA,NA,NA,NA,80,18,5264,2019-10-13
"113","States","Arizona",2019,42,NA,1.30135,NA,NA,NA,NA,NA,NA,147,27,11296,2019-10-13
"114","States","Arkansas",2019,42,NA,2.03568,NA,NA,NA,NA,NA,NA,97,14,4765,2019-10-13
"115","States","California",2019,42,NA,1.63204,NA,NA,NA,NA,NA,NA,898,119,55023,2019-10-13
"116","States","Colorado",2019,42,NA,2.5526,NA,NA,NA,NA,NA,NA,979,70,38353,2019-10-13
"117","States","Connecticut",2019,42,NA,1.79399,NA,NA,NA,NA,NA,NA,732,80,40803,2019-10-13
"118","States","Delaware",2019,42,NA,0,NA,NA,NA,NA,NA,NA,0,6,1325,2019-10-13
"119","States","District of Columbia",2019,42,NA,1.60263,NA,NA,NA,NA,NA,NA,224,5,13977,2019-10-13
"120","States","Florida",2019,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-13
"121","States","Georgia",2019,42,NA,2.50838,NA,NA,NA,NA,NA,NA,1946,94,77580,2019-10-13
"122","States","Hawaii",2019,42,NA,2.25146,NA,NA,NA,NA,NA,NA,77,21,3420,2019-10-13
"123","States","Idaho",2019,42,NA,0.448654,NA,NA,NA,NA,NA,NA,9,8,2006,2019-10-13
"124","States","Illinois",2019,42,NA,1.744,NA,NA,NA,NA,NA,NA,1340,179,76835,2019-10-13
"125","States","Indiana",2019,42,NA,0.853706,NA,NA,NA,NA,NA,NA,44,25,5154,2019-10-13
"126","States","Iowa",2019,42,NA,0.842804,NA,NA,NA,NA,NA,NA,66,19,7831,2019-10-13
"127","States","Kansas",2019,42,NA,1.28422,NA,NA,NA,NA,NA,NA,182,30,14172,2019-10-13
"128","States","Kentucky",2019,42,NA,1.41443,NA,NA,NA,NA,NA,NA,190,37,13433,2019-10-13
"129","States","Louisiana",2019,42,NA,4.82243,NA,NA,NA,NA,NA,NA,2565,98,53189,2019-10-13
"130","States","Maine",2019,42,NA,0.935829,NA,NA,NA,NA,NA,NA,147,55,15708,2019-10-13
"131","States","Maryland",2019,42,NA,1.34313,NA,NA,NA,NA,NA,NA,649,74,48320,2019-10-13
"132","States","Massachusetts",2019,42,NA,1.05407,NA,NA,NA,NA,NA,NA,632,78,59958,2019-10-13
"133","States","Michigan",2019,42,NA,0.947571,NA,NA,NA,NA,NA,NA,227,75,23956,2019-10-13
"134","States","Minnesota",2019,42,NA,2.21124,NA,NA,NA,NA,NA,NA,179,21,8095,2019-10-13
"135","States","Mississippi",2019,42,NA,2.07059,NA,NA,NA,NA,NA,NA,369,46,17821,2019-10-13
"136","States","Missouri",2019,42,NA,0.56164,NA,NA,NA,NA,NA,NA,20,15,3561,2019-10-13
"137","States","Montana",2019,42,NA,0.682563,NA,NA,NA,NA,NA,NA,75,41,10988,2019-10-13
"138","States","Nebraska",2019,42,NA,2.30471,NA,NA,NA,NA,NA,NA,285,66,12366,2019-10-13
"139","States","Nevada",2019,42,NA,1.22039,NA,NA,NA,NA,NA,NA,136,31,11144,2019-10-13
"140","States","New Hampshire",2019,42,NA,0.416281,NA,NA,NA,NA,NA,NA,9,13,2162,2019-10-13
"141","States","New Jersey",2019,42,NA,2.56547,NA,NA,NA,NA,NA,NA,819,41,31924,2019-10-13
"142","States","New Mexico",2019,42,NA,1.40313,NA,NA,NA,NA,NA,NA,338,52,24089,2019-10-13
"143","States","New York",2019,42,NA,1.09797,NA,NA,NA,NA,NA,NA,622,136,56650,2019-10-13
"144","States","North Carolina",2019,42,NA,1.21686,NA,NA,NA,NA,NA,NA,1261,162,103627,2019-10-13
"145","States","North Dakota",2019,42,NA,1.2691,NA,NA,NA,NA,NA,NA,49,15,3861,2019-10-13
"146","States","Ohio",2019,42,NA,0.712468,NA,NA,NA,NA,NA,NA,140,49,19650,2019-10-13
"147","States","Oklahoma",2019,42,NA,1.9705,NA,NA,NA,NA,NA,NA,187,28,9490,2019-10-13
"148","States","Oregon",2019,42,NA,1.19141,NA,NA,NA,NA,NA,NA,517,96,43394,2019-10-13
"149","States","Pennsylvania",2019,42,NA,1.20891,NA,NA,NA,NA,NA,NA,594,123,49135,2019-10-13
"150","States","Rhode Island",2019,42,NA,0.298174,NA,NA,NA,NA,NA,NA,16,22,5366,2019-10-13
"151","States","South Carolina",2019,42,NA,2.34589,NA,NA,NA,NA,NA,NA,223,25,9506,2019-10-13
"152","States","South Dakota",2019,42,NA,0.694369,NA,NA,NA,NA,NA,NA,127,32,18290,2019-10-13
"153","States","Tennessee",2019,42,NA,1.69618,NA,NA,NA,NA,NA,NA,705,91,41564,2019-10-13
"154","States","Texas",2019,42,NA,2.55285,NA,NA,NA,NA,NA,NA,768,119,30084,2019-10-13
"155","States","Utah",2019,42,NA,1.72846,NA,NA,NA,NA,NA,NA,372,53,21522,2019-10-13
"156","States","Vermont",2019,42,NA,1.03608,NA,NA,NA,NA,NA,NA,56,17,5405,2019-10-13
"157","States","Virginia",2019,42,NA,1.97288,NA,NA,NA,NA,NA,NA,1919,156,97269,2019-10-13
"158","States","Washington",2019,42,NA,1.32254,NA,NA,NA,NA,NA,NA,286,56,21625,2019-10-13
"159","States","West Virginia",2019,42,NA,0.980278,NA,NA,NA,NA,NA,NA,168,54,17138,2019-10-13
"160","States","Wisconsin",2019,42,NA,1.48287,NA,NA,NA,NA,NA,NA,380,47,25626,2019-10-13
"161","States","Wyoming",2019,42,NA,1.02179,NA,NA,NA,NA,NA,NA,53,21,5187,2019-10-13
"162","States","Commonwealth of the Northern Mariana Islands",2019,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-13
"163","States","Puerto Rico",2019,42,NA,8.39281,NA,NA,NA,NA,NA,NA,341,9,4063,2019-10-13
"164","States","Virgin Islands",2019,42,NA,1.12923,NA,NA,NA,NA,NA,NA,9,3,797,2019-10-13
"165","States","New York City",2019,42,NA,1.61493,NA,NA,NA,NA,NA,NA,1569,75,97156,2019-10-13
"166","States","Alabama",2019,43,NA,2.35066,NA,NA,NA,NA,NA,NA,1066,96,45349,2019-10-20
"167","States","Alaska",2019,43,NA,1.42744,NA,NA,NA,NA,NA,NA,72,18,5044,2019-10-20
"168","States","Arizona",2019,43,NA,1.3922,NA,NA,NA,NA,NA,NA,175,28,12570,2019-10-20
"169","States","Arkansas",2019,43,NA,1.7754,NA,NA,NA,NA,NA,NA,83,14,4675,2019-10-20
"170","States","California",2019,43,NA,1.73687,NA,NA,NA,NA,NA,NA,988,117,56884,2019-10-20
"171","States","Colorado",2019,43,NA,2.65636,NA,NA,NA,NA,NA,NA,1007,70,37909,2019-10-20
"172","States","Connecticut",2019,43,NA,1.76784,NA,NA,NA,NA,NA,NA,731,77,41350,2019-10-20
"173","States","Delaware",2019,43,NA,0.0747943,NA,NA,NA,NA,NA,NA,1,6,1337,2019-10-20
"174","States","District of Columbia",2019,43,NA,1.66477,NA,NA,NA,NA,NA,NA,234,5,14056,2019-10-20
"175","States","Florida",2019,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-20
"176","States","Georgia",2019,43,NA,2.99099,NA,NA,NA,NA,NA,NA,2333,92,78001,2019-10-20
"177","States","Hawaii",2019,43,NA,2.11364,NA,NA,NA,NA,NA,NA,77,21,3643,2019-10-20
"178","States","Idaho",2019,43,NA,0.780312,NA,NA,NA,NA,NA,NA,13,6,1666,2019-10-20
"179","States","Illinois",2019,43,NA,1.90258,NA,NA,NA,NA,NA,NA,1658,191,87145,2019-10-20
"180","States","Indiana",2019,43,NA,1.1562,NA,NA,NA,NA,NA,NA,53,24,4584,2019-10-20
"181","States","Iowa",2019,43,NA,1.00646,NA,NA,NA,NA,NA,NA,81,20,8048,2019-10-20
"182","States","Kansas",2019,43,NA,1.41598,NA,NA,NA,NA,NA,NA,204,31,14407,2019-10-20
"183","States","Kentucky",2019,43,NA,1.59703,NA,NA,NA,NA,NA,NA,224,42,14026,2019-10-20
"184","States","Louisiana",2019,43,NA,5.50797,NA,NA,NA,NA,NA,NA,2971,101,53940,2019-10-20
"185","States","Maine",2019,43,NA,0.924604,NA,NA,NA,NA,NA,NA,149,55,16115,2019-10-20
"186","States","Maryland",2019,43,NA,1.50493,NA,NA,NA,NA,NA,NA,763,74,50700,2019-10-20
"187","States","Massachusetts",2019,43,NA,0.989778,NA,NA,NA,NA,NA,NA,611,77,61731,2019-10-20
"188","States","Michigan",2019,43,NA,0.838431,NA,NA,NA,NA,NA,NA,233,78,27790,2019-10-20
"189","States","Minnesota",2019,43,NA,2.39513,NA,NA,NA,NA,NA,NA,181,21,7557,2019-10-20
"190","States","Mississippi",2019,43,NA,2.96099,NA,NA,NA,NA,NA,NA,545,47,18406,2019-10-20
